locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A1209,0.25,1.1957312426116137e-5,38.406,3.1133969760235736e-7
H16_A1208,0.25,3.543761128819156e-4,20.554,1.7241223746322644e-5
H16_A1207,0.25,1.3429674351826635e-4,41.329,3.2494554312532685e-6
H16_A1206,0.25,1.268416574563834e-4,28.022,4.526502657068853e-6
H16_A1205,0.25,4.621605464618163e-4,44.597,1.0363041156620767e-5
H16_A1204,0.25,8.739070994851524e-4,31.298,2.7922138778361312e-5
H16_A1203,0.25,4.1084544765113595e-5,20.373,2.0166173251417856e-6
H16_A1201,0.25,5.317964556828313e-5,22.806,2.3318269564273936e-6
H16_A1200,0.25,1.644657203828956e-5,30.238,5.439040954523964e-7
H16_A1198,0.25,8.024992396347761e-6,34.665,2.3150129514922146e-7
H16_A1197,0.25,1.4595626677768337e-5,63.125,2.312178483606865e-7
H16_A1196,0.25,9.635453103265683e-7,32.075,3.004038379817827e-8
H16_A1195,0.25,1.3495628268611386e-5,42.329,3.188270043849698e-7
H16_A1193,0.25,1.4194597093788264e-6,30.791,4.609982492867482e-8
H16_A1192,0.25,1.3577199190265073e-4,18.349,7.3994218705461175e-6
H16_A1191,0.25,1.2263619687777482e-4,35.948,3.411488730326439e-6
H16_A1190,0.25,6.361981943073625e-5,14.472,4.396062702510796e-6
H16_A1187,0.25,7.629615440321282e-5,10.728,7.111871215810292e-6
H16_A1184,0.25,2.626744833627016e-5,30.762,8.538927357216748e-7
H16_A1183,0.25,1.2199310899955613e-4,29.821,4.090845679204458e-6
H16_A1182,0.25,3.145386130323602e-5,30.758,1.0226237500239295e-6
H16_A1181,0.25,3.3847444528619694e-5,36.166,9.358912937184011e-7
H16_A1180,0.25,3.168952724243662e-4,54.936,5.7684445977931816e-6
H16_A1179,0.25,5.100852027410137e-4,19.418,2.6268678686837663e-5
H16_A1178,0.25,0.0025527617725275877,65.925,3.872221118737334e-5
H16_A1177,0.25,2.431999788071221e-4,33.844,7.185911204559807e-6
H16_A1176,0.25,7.520272012957354e-7,84.949,8.852690453045184e-9
H16_A1175,0.25,1.466533361005472e-5,30.477,4.811934773781777e-7
H16_A1174,0.25,7.01838920604308e-5,26.63,2.6355197919801276e-6
H16_A1173,0.25,7.078604910122644e-6,45.2,1.5660630332129744e-7
H16_A1172,0.25,1.3008214718690492e-5,39.941,3.2568575445508354e-7
H16_A1171,0.25,2.82085091154778e-5,60.919,4.630494445982009e-7
H16_A1170,0.25,5.166851476174725e-6,24.515,2.107628585019264e-7
H16_A1169,0.25,2.952525901617478e-4,39.885,7.4025972210542246e-6
H16_A1168,0.25,1.1171679251182897e-4,27.096,4.122999428396405e-6
H16_A1165,0.25,1.1192895817434609e-4,7.387,1.5152153536529861e-5
H16_A1164,0.25,2.1380434196149845e-5,12.387,1.7260381202994948e-6
H16_A1162,0.25,3.444476154788771e-5,19.58,1.7591808757858892e-6
H16_A1161,0.25,2.3905080329924814e-6,8.394,2.8478770943441525e-7
H16_A1160,0.25,8.299403883236287e-5,11.703,7.09168921066076e-6
H16_A1159,0.25,1.5033716870007348e-4,14.112,1.0653144040538086e-5
H16_A1158,0.25,7.185286514423602e-4,45.186,1.5901576847748424e-5
H16_A1157,0.25,6.481629671007887e-5,20.139,3.218446631415605e-6
H16_A1156,0.25,6.133239368180164e-7,76.325,8.035688657949772e-9
H16_A1155,0.25,1.4601528452231716e-5,17.011,8.583580302293644e-7
H16_A1154,0.25,2.7998876090984107e-5,9.121,3.069715611334734e-6
H16_A1153,0.25,1.254604748751595e-5,7.304,1.7176954391451191e-6
H16_A1152,0.25,9.239006677779269e-5,78.711,1.173788501960243e-6
H16_A1151,0.25,0.0026545463333893667,43.192,6.145921312718481e-5
H16_A1150,0.25,1.1425643674489424e-4,47.317,2.4147016240440905e-6
H16_A1149,0.25,5.4666183927817206e-5,24.521,2.2293619317245302e-6
H16_A1148,0.25,6.311936346376014e-6,28.47,2.2170482424924533e-7
H16_A1147,0.25,1.7428447159770637e-5,23.853,7.30660594464874e-7
H16_A1146,0.25,5.115657131286202e-7,22.534,2.2701948749827827e-8
H16_A1145,0.25,1.3544396130373954e-5,57.814,2.342753680834046e-7
H16_A1144,0.25,NaN,34.571,0
H16_A1143,0.25,NaN,27.104,0
H16_A1142,0.25,3.6545750403287806e-4,21.31,1.714957785231713e-5
H16_A1140,0.25,1.9673319067554485e-5,16.424,1.1978396899387777e-6
H16_A1139,0.25,1.0913826209589278e-5,47.472,2.2990028247365347e-7
H16_A1138,0.25,1.2430976367301542e-5,15.244,8.154668307072647e-7
H16_A1137,0.25,5.345954680667597e-4,20.033,2.6685741929154882e-5
H16_A1135,0.25,3.3523737562797373e-6,15.087,2.2220280746866424e-7
H16_A1133,0.25,4.838385219304761e-5,38.098,1.2699840462241485e-6
H16_A1132,0.25,1.3303098561683724e-4,32.846,4.050142654108178e-6
H16_A1131,0.25,1.0751876624338052e-4,62.313,1.7254628447255072e-6
H16_A1130,0.25,2.951408547827603e-5,15.732,1.8760542510981458e-6
H16_A1129,0.25,7.24793881877418e-6,53.853,1.3458746622795722e-7
H16_A1127,0.25,3.996300735457187e-5,97.449,4.1009150791256836e-7
H16_A1126,0.25,4.54300393176967e-6,148.387,3.06159160288278e-8
H16_A1125,0.25,1.2025616813844458e-4,29.813,4.033682223809901e-6
H16_A1124,0.25,3.098685534092705e-4,51.452,6.022478298399878e-6
H16_A1123,0.25,5.630876193697998e-7,38.305,1.4700107541307918e-8
H16_A1122,0.25,3.948830458906553e-4,39.048,1.0112759831250137e-5
H16_A1121,0.25,2.8460007714302556e-4,13.594,2.0935712604312603e-5
H16_A1120,0.25,3.53101804092676e-5,12.244,2.883876217679484e-6
H16_A1119,0.25,1.770207361168006e-7,14.325,1.2357468489829014e-8
H16_A1118,0.25,3.1397603139941854e-4,33.743,9.304923432991095e-6
H16_A1117,0.25,5.039421674164805e-5,22.445,2.2452313094964605e-6
H16_A1116,0.25,1.4411421198160815e-5,45.357,3.177331216385743e-7
H16_A1115,0.25,4.733951015619961e-6,34.392,1.376468660043022e-7
H16_A1114,0.25,7.828015844855891e-6,49.454,1.5828883093088306e-7
H16_A1113,0.25,1.1219992081411963e-5,56.5,1.985839306444595e-7
H16_A1111,0.25,1.1491900746654565e-5,33.309,3.4500887888122025e-7
H16_A1110,0.25,1.8265402852758798e-4,33.79,5.405564620526427e-6
H16_A1109,0.25,1.1278754140546605e-4,33.097,3.4077874552215022e-6
H16_A1108,0.25,2.572087386109927e-5,24.979,1.0296999023619549e-6
H16_A1107,0.25,7.00512023546373e-5,42.59,1.6447805201840172e-6
H16_A1106,0.25,5.969067786560787e-5,34.489,1.7307163984345116e-6
H16_A1105,0.25,4.220013018599579e-6,16.755,2.5186589188896326e-7
H16_A1104,0.25,1.4688351344946138e-4,42.926,3.4217843136901033e-6
H16_A1103,0.25,4.710633522794377e-4,23.473,2.0068306236077097e-5
H16_A1102,0.25,2.3017034244620144e-4,53.333,4.315720894121865e-6
H16_A1101,0.25,4.799665725593916e-5,27.05,1.7743681055800057e-6
H16_A1100,0.25,1.7940358790741167e-5,26.7,6.71923550215025e-7
H16_A1099,0.25,1.8340026948699098e-4,40.171,4.565489270543202e-6
H16_A1098,0.25,1.8390923233152804e-4,65.229,2.8194397021497807e-6
H16_A1097,0.25,3.6300754303875517e-6,59.777,6.072695903754875e-8
H16_A1094,0.25,3.818813317555037e-7,21.213,1.8002231261750044e-8
H16_A1092,0.25,NaN,34.611,0
H16_A1091,0.25,6.96209566163569e-5,46.673,1.4916752001447711e-6
H16_A1090,0.25,6.474718935240158e-4,26.039,2.4865466935136366e-5
H16_A1088,0.25,NaN,15.912,0
H16_A1079,0.25,3.0533575942480993e-4,25.155,1.2138173700052075e-5
H16_A1078,0.25,4.0396993897889215e-4,30.729,1.3146211688596835e-5
H16_A1077,0.25,5.126364811402009e-7,43.318,1.1834260149134329e-8
H16_A1076,0.25,4.140800175634451e-5,57.877,7.154483085914009e-7
H16_A1075,0.25,0.0018548240039192518,45.828,4.047359701316339e-5
H16_A1073,0.25,5.573508765434944e-7,23.598,2.3618564138634393e-8
H16_A1072,0.25,5.315062994163112e-7,73.149,7.266077450359009e-9
H16_A1071,0.25,2.5948411356495395e-6,35.482,7.313119710415252e-8
H16_A1070,0.25,1.1385411436096702e-4,17.638,6.455046737780192e-6
H16_A1069,0.25,4.0426531252678746e-5,16.368,2.4698516161216247e-6
H16_A1068,0.25,3.346885340583932e-4,40.036,8.359689630792118e-6
H16_A1067,0.25,0.0015465186135875495,44.807,3.451511178136339e-5
H16_A1066,0.25,2.045288441114335e-5,16.064,1.2732124259924895e-6
H16_A1065,0.25,1.753425433502945e-4,23.603,7.428824443939096e-6
H16_A1061,0.25,2.269263162224476e-5,75.837,2.9922902570308374e-7
H16_A1059,0.25,1.2203849567758285e-6,23.571,5.177484861804032e-8
H16_A1056,0.25,7.455402472688173e-4,83.788,8.897935829340923e-6
H16_A1055,0.25,3.882950921732422e-4,47.535,8.168614540301719e-6
H16_A1054,0.25,9.376218068223522e-5,18.084,5.184814238124044e-6
H16_A1050,0.25,4.4526968849328604e-7,13.596,3.2750050639400265e-8
H16_A1046,0.25,5.101635486858564e-4,35.028,1.4564449831159543e-5
H16_A1043,0.25,9.618086742647627e-5,45.78,2.100936378909486e-6
H16_A1042,0.25,2.4439915617192984e-5,20.104,1.215674274631565e-6
H16_A1040,0.25,1.1376298517456751e-4,17.663,6.4407510148087816e-6
H16_A1039,0.25,8.899182477798746e-7,33.205,2.6800730244838867e-8
H16_A1036,0.25,2.518395140474339e-4,17.986,1.4001974538387297e-5
H16_A1035,0.25,5.579406887636836e-4,64.414,8.661792293036974e-6
H16_A1034,0.25,2.3924723260073702e-5,21.303,1.123068265505971e-6
H16_A1032,0.25,3.5933254519994764e-5,27.341,1.3142626282869964e-6
H16_A1031,0.25,4.409033031862718e-5,19.799,2.2268968290634466e-6
H16_A1030,0.25,1.280710499288379e-6,33.871,3.781141682525993e-8
H16_A1029,0.25,1.3430967059311453e-5,36.774,3.652299738758757e-7
H16_A1027,0.25,5.187696153551586e-6,17.562,2.9539324413800175e-7
H16_A1026,0.25,1.6945963482992917e-5,30.097,5.630449374686154e-7
H16_A1025,0.25,2.9653239578129784e-5,21.226,1.3970243841576268e-6
H16_A1024,0.25,4.469141396258069e-5,22.615,1.976184566110134e-6
H16_A1023,0.25,4.2286797480948867e-5,15.977,2.6467295162388975e-6
H16_A1022,0.25,3.9975016024801744e-6,92.28,4.331926313914364e-8
H16_A1021,0.25,1.4658757187020421e-5,21.335,6.870755653630383e-7
H16_A1020,0.25,4.232195083773685e-5,40.359,1.0486372516102196e-6
H16_A1019,0.25,2.3547011759862194e-4,29.712,7.925084733394654e-6
H16_A1018,0.25,7.032199882059221e-5,35.692,1.970245400106248e-6
H16_A1017,0.25,4.7806776779296216e-5,53.877,8.873318258124286e-7
H16_A1016,0.25,1.5978744198847693e-4,89.515,1.7850353794165996e-6
H16_A1015,0.25,9.706639568585797e-6,35.393,2.742530887064051e-7
H16_A1013,0.25,1.9179362673377225e-4,48.86,3.925370993323214e-6
H16_A1012,0.25,1.5663221042720913e-5,44.131,3.54925586157597e-7
H16_A1010,0.25,9.714023962692584e-6,44.119,2.2017779103544016e-7
H16_A1009,0.25,2.4655890672749323e-5,12.816,1.9238366629798163e-6
H16_A1008,0.25,1.0895097876786872e-5,28.337,3.844831096018235e-7
H16_A1006,0.25,2.9364095841959476e-5,36.261,8.097982913311679e-7
H16_A1005,0.25,1.0522552841296173e-4,18.854,5.581071836902606e-6
H16_A1004,0.25,1.9577234431303436e-5,37.669,5.197173917890954e-7
H16_A1003,0.25,3.2808313019771907e-7,9.245,3.5487629010029106e-8
H16_A1002,0.25,9.913227040752853e-4,82.552,1.2008463805544205e-5
H16_A1001,0.25,3.346274944620461e-5,23.167,1.4444144449520703e-6
H16_A1000,0.25,6.224669021708878e-4,99.62,6.248412991074964e-6
H16_A0997,0.25,7.642880670256044e-9,36.164,2.1133947213405718e-10
H16_A0996,0.25,6.624636279894762e-5,50.145,1.321096077354624e-6
H16_A0994,0.25,6.088112102246583e-5,55.808,1.0909031146514089e-6
H16_A0993,0.25,9.91720440926613e-5,27.351,3.6259019448159597e-6
H16_A0992,0.25,1.4501492493286028e-5,11.959,1.2126007603717726e-6
H16_A0990,0.25,6.984415979790689e-5,32.944,2.1200874149437494e-6
H16_A0989,0.25,8.849929496177178e-5,15.058,5.877227716945928e-6
H16_A0988,0.25,2.04639960971915e-5,12.454,1.6431665406448932e-6
H16_A0987,0.25,5.95180212420381e-6,25.783,2.3084211008043322e-7
H16_A0986,0.25,5.344867650710176e-6,13.224,4.041793444275692e-7
H16_A0985,0.25,1.3942708342061721e-5,32.758,4.256275823329177e-7
H16_A0984,0.25,8.398984081827863e-6,31.099,2.7007248084593925e-7
H16_A0983,0.25,1.9047748463411104e-4,66.51,2.8638924166908894e-6
H16_A0982,0.25,9.233054501835361e-5,50.207,1.8389974509202623e-6
H16_A0981,0.25,1.0050066829227385e-4,35.948,2.7957234976152735e-6
H16_A0980,0.25,1.3583075118791589e-4,25.158,5.399107686935205e-6
H16_A0979,0.25,3.533306001905597e-7,22.366,1.579766610885092e-8
H16_A0978,0.25,5.759819697646715e-5,53.572,1.0751548752420509e-6
H16_A0977,0.25,1.4622640889598473e-5,11.697,1.2501189099425897e-6
H16_A0976,0.25,8.776764138767637e-5,10.377,8.457901261219655e-6
H16_A0975,0.25,7.5646393302073195e-6,31.683,2.3876019727321654e-7
H16_A0974,0.25,8.124539188848377e-6,21.366,3.802555082302901e-7
H16_A0973,0.25,3.1839990081851294e-6,44.257,7.194339896931851e-8
H16_A0972,0.25,1.0985656813635434e-4,58.56,1.8759659859350126e-6
H16_A0970,0.25,2.5019338771530135e-5,51.281,4.878871077305461e-7
H16_A0969,0.25,3.410585963503629e-4,56.836,6.0007494607355e-6
H16_A0967,0.25,1.8963894603657932e-5,34.879,5.43705226745547e-7
H16_A0966,0.25,2.0696688720250023e-6,11.38,1.8186896942223218e-7
H16_A0965,0.25,5.3504837846033936e-6,50.538,1.0587050901506575e-7
H16_A0964,0.25,5.747406518833964e-5,18.396,3.1242696884289867e-6
H16_A0963,0.25,2.1642953285984148e-5,51.881,4.1716530687504384e-7
H16_A0962,0.25,4.564195560390798e-6,11.567,3.945876684006915e-7
H16_A0960,0.25,5.142682899546127e-5,10.088,5.097822065370864e-6
H16_A0958,0.25,1.0648734926896562e-5,9.309,1.1439182433018114e-6
H16_A0956,0.25,6.608897794046187e-6,20.968,3.1518970784272166e-7
H16_A0955,0.25,9.253044872281642e-6,85.295,1.0848285212828e-7
H16_A0953,0.25,1.2272750518271724e-4,24.69,4.970737350454324e-6
H16_A0952,0.25,1.8290820176479808e-4,34.536,5.2961605792447905e-6
H16_A0951,0.25,2.5391445830252207e-5,38.801,6.544018409384347e-7
H16_A0950,0.25,1.1857934448049124e-4,33.758,3.512629435407644e-6
H16_A0948,0.25,3.722727072731631e-5,21.703,1.715305290849943e-6
H16_A0947,0.25,1.0915536871218792e-5,45.492,2.399440972306953e-7
H16_A0946,0.25,7.757727319161437e-5,16.658,4.65705806168894e-6
H16_A0943,0.25,1.238561829820327e-5,42.721,2.8991873547443343e-7
H16_A0942,0.25,8.012808800106479e-7,22.715,3.527540744048637e-8
H16_A0941,0.25,5.062362396105241e-6,34.948,1.4485413746438253e-7
H16_A0939,0.25,2.116556271912995e-5,32.882,6.436823404637781e-7
H16_A0938,0.25,1.7879807686408165e-4,55.115,3.2440910253847706e-6
H16_A0936,0.25,9.921311394989627e-6,32.422,3.060055331253355e-7
H16_A0935,0.25,3.019984847375763e-4,41.101,7.347716229229855e-6
H16_A0933,0.25,7.225352534806145e-4,34.694,2.0825942626408442e-5
H16_A0932,0.25,7.729308781513908e-5,14.098,5.4825569453212565e-6
H16_A0931,0.25,3.494244342419246e-4,27.116,1.2886282425207427e-5
H16_A0929,0.25,5.231634371321779e-5,17.488,2.991556708212362e-6
H16_A0928,0.25,1.0401856025497255e-4,80.724,1.2885704406988324e-6
H16_A0927,0.25,5.630480101452133e-6,27.787,2.026300104887945e-7
H16_A0926,0.25,1.063278563965788e-6,22.444,4.7374735517990906e-8
H16_A0925,0.25,5.135196333220164e-5,38.609,1.3300516286928343e-6
H16_A0924,0.25,9.24505846283256e-5,30.236,3.0576327764362216e-6
H16_A0923,0.25,8.78890037798613e-5,26.929,3.263730691071384e-6
H16_A0922,0.25,1.955405975794709e-5,42.773,4.57158949756788e-7
H16_A0921,0.25,7.056544416741845e-6,18.693,3.7749662530047856e-7
H16_A0920,0.25,1.8781187707040766e-6,101.168,1.856435602862641e-8
H16_A0919,0.25,2.7499162356186613e-6,49.836,5.517931285854926e-8
H16_A0918,0.25,2.6781893349041866e-4,24.145,1.1092107413146353e-5
H16_A0917,0.25,3.5109010043138595e-4,54.002,6.5014277328874105e-6
H16_A0915,0.25,5.172333545148365e-4,44.743,1.1560095534828611e-5
H16_A0914,0.25,1.1291983733057157e-4,34.091,3.3123063955463782e-6
H16_A0913,0.25,1.517990013598658e-4,26.607,5.705227998641928e-6
H16_A0912,0.25,1.3999353796005087e-4,26.098,5.3641481324258896e-6
H16_A0910,0.25,2.3088799660013872e-5,21.999,1.0495385999369912e-6
H16_A0909,0.25,2.2808408132030754e-4,55.183,4.13323091024967e-6
H16_A0906,0.25,9.929702923998064e-5,21.826,4.549483608539386e-6
H16_A0905,0.25,9.494368058472428e-5,36.077,2.631695556302472e-6
H16_A0904,0.25,3.5662037979003015e-6,63.064,5.654896292496989e-8
H16_A0903,0.25,1.7400972798345846e-6,28.837,6.034252106094894e-8
H16_A0902,0.25,1.3069512556847832e-5,25.125,5.201796042526501e-7
H16_A0901,0.25,5.0178790069211375e-5,38.768,1.2943352783019856e-6
H16_A0900,0.25,1.3947655184759404e-5,129.66,1.0757099479222123e-7
H16_A0898,0.25,3.5064065942787236e-5,25.454,1.3775463951751094e-6
H16_A0893,0.25,1.1411389402352712e-5,40.647,2.8074370562040775e-7
H16_A0892,0.25,1.01399342993349e-7,14.677,6.908724057596852e-9
H16_A0890,0.25,NaN,16.907,0
H16_A0889,0.25,1.5980065876951774e-5,32.638,4.896153525630178e-7
H16_A0885,0.25,8.196022879722984e-7,29.207,2.8061844351432822e-8
H16_A0884,0.25,8.596730082959588e-6,30.889,2.783104044468771e-7
H16_A0883,0.25,3.7505396980221835e-5,44.171,8.490954920699517e-7
H16_A0882,0.25,7.0653031725301105e-6,37.608,1.8786702756142603e-7
H16_A0881,0.25,3.752921407631241e-8,60.492,6.203996243521856e-10
H16_A0880,0.25,2.23201633622038e-5,132.153,1.6889638042423402e-7
H16_A0878,0.25,7.956175413855123e-6,24.068,3.3057069195010483e-7
H16_A0877,0.25,4.2035680517614886e-7,44.82,9.378777447035896e-9
H16_A0874,0.25,8.035528081598235e-5,28.477,2.8217607478309637e-6
H16_A0871,0.25,2.264050903728565e-6,56.065,4.0382607754009905e-8
H16_A0870,0.25,2.078808500036686e-6,17.321,1.2001665608433037e-7
H16_A0869,0.25,1.826226652600645e-7,19.64,9.298506377803691e-9
H16_A0868,0.25,7.278625375454518e-6,42.851,1.6985893854179642e-7
H16_A0867,0.25,4.953355852017783e-6,41.795,1.1851551266940503e-7
H16_A0866,0.25,2.294446938372338e-5,58.882,3.8966864888630445e-7
H16_A0865,0.25,8.689169098689309e-5,27.748,3.131457798287916e-6
H16_A0864,0.25,1.684633520127742e-5,100.301,1.6795779903767082e-7
H16_A0862,0.25,3.4328535818096737e-7,35.473,9.677370343105105e-9
H16_A0861,0.25,1.1741859429114131e-5,38.411,3.056900218456726e-7
H16_A0859,0.25,1.0149285829219553e-5,14.74,6.885539911275137e-7
H16_A0858,0.25,1.453498778318555e-5,50.716,2.8659570516573764e-7
H16_A0857,0.25,0.0019511288148098733,49.514,3.9405598715714206e-5
H16_A0856,0.25,3.1381968480209473e-7,47.257,6.640702643039015e-9
H16_A0855,0.25,2.9414415982842814e-5,24.579,1.196729565191538e-6
H16_A0853,0.25,4.9123125550364075e-6,34.6,1.4197435130163029e-7
H16_A0852,0.25,9.752770899128237e-6,50.825,1.9188924543292152e-7
H16_A0850,0.25,2.9465541510386253e-4,38.936,7.567685820419727e-6
H16_A0848,0.25,1.997400158408954e-5,40.075,4.984155105200135e-7
H16_A0846,0.25,8.14805125447718e-7,23.193,3.513151060439435e-8
H16_A0845,0.25,4.7831010005666975e-6,50.42,9.486515272841527e-8
H16_A0844,0.25,6.535221771796554e-6,13.249,4.932615119478115e-7
H16_A0842,0.25,7.302858328970792e-5,24.552,2.9744453930314402e-6
H16_A0841,0.25,2.058253907766621e-5,48.672,4.228825418652657e-7
H16_A0840,0.25,1.1094607424367025e-5,43.319,2.561141167701707e-7
H16_A0839,0.25,3.7496406270928885e-7,56.485,6.638294462411063e-9
H16_A0838,0.25,8.387312781208109e-6,40.835,2.053951948379603e-7
H16_A0835,0.25,7.458719599755115e-6,69.325,1.0759061809960498e-7
H16_A0834,0.25,7.349318200785141e-6,51.435,1.428855487661153e-7
H16_A0831,0.25,4.633694588439653e-6,52.806,8.774939568305975e-8
H16_A0830,0.25,1.408146686637079e-6,23.507,5.990329206777041e-8
H16_A0829,0.25,7.3447836856282625e-6,48.339,1.5194322773802235e-7
H16_A0828,0.25,2.3507240387647078e-5,62.003,3.7913069347688146e-7
H16_A0827,0.25,NaN,43.416,0
H16_A0826,0.25,3.6108518893622513e-6,31.367,1.1511626516282244e-7
H16_A0825,0.25,2.143450537003398e-7,11.934,1.796087260770402e-8
H16_A0824,0.25,8.208694296266797e-7,19.686,4.16981321561861e-8
H16_A0823,0.25,4.204852734061156e-6,17.977,2.339018041976501e-7
H16_A0822,0.25,2.4594663377900307e-6,78.768,3.12241816193128e-8
H16_A0821,0.25,1.2312722440344257e-5,69.155,1.7804529593441193e-7
H16_A0820,0.25,3.283788283110067e-7,46.714,7.029559196622141e-9
H16_A0819,0.25,1.5889300244221246e-5,15.369,1.0338538775601044e-6
H16_A0818,0.25,1.275177448225256e-5,18.086,7.05063280009541e-7
H16_A0817,0.25,9.057142719307004e-6,46.89,1.9315723436355307e-7
H16_A0816,0.25,3.740507912928238e-4,63.245,5.914314037359851e-6
H16_A0815,0.25,0.0015538861588439412,31.408,4.947421544969247e-5
H16_A0814,0.25,0.0013995101360259454,26.641,5.253219233609645e-5
H16_A0813,0.25,9.898851294888451e-5,28.584,3.46307420056271e-6
H16_A0810,0.25,1.4351724391240212e-4,28.867,4.971671594291132e-6
H16_A0809,0.25,3.898373550960434e-5,34.02,1.1459063935803746e-6
H16_A0808,0.25,1.131438007359259e-4,41.141,2.750147073136917e-6
H16_A0807,0.25,2.6646945490488603e-4,32.298,8.250339182143974e-6
H16_A0806,0.25,NaN,43.907,0
H16_A0805,0.25,2.9561250986228146e-5,12.374,2.3889810074533817e-6
H16_A0803,0.25,2.1190610488649596e-4,34.143,6.206428986512491e-6
H16_A0802,0.25,2.74151388965234e-4,50.051,5.477440789699187e-6
H16_A0801,0.25,8.156358596546687e-5,46.045,1.771388553924788e-6
H16_A0800,0.25,8.533426936591669e-7,12.477,6.839325908945795e-8
H16_A0799,0.25,5.523566254248505e-5,14.776,3.738201309047445e-6
H16_A0798,0.25,0.005852933844981372,61.633,9.496428609643164e-5
H16_A0794,0.25,4.720168093255828e-5,31.056,1.5198892623827372e-6
H16_A0793,0.25,2.4534683958550395e-4,40.167,6.108169382465804e-6
H16_A0792,0.25,2.3035910892869996e-4,42.509,5.419066760655389e-6
H16_A0791,0.25,4.2671293007929677e-4,44.14,9.667261669218322e-6
H16_A0790,0.25,7.995314866919157e-4,20.592,3.882728664976281e-5
H16_A0789,0.25,2.5866824558518114e-4,98.577,2.6240222930823736e-6
H16_A0788,0.25,1.8722605624444934e-4,23.323,8.027528887555173e-6
H16_A0787,0.25,2.0477681043493923e-4,27.498,7.4469710682572995e-6
H16_A0786,0.25,1.1453978885913407e-4,23.269,4.922419908854445e-6
H16_A0784,0.25,1.877137310412058e-6,61.105,3.0719864338631175e-8
H16_A0782,0.25,1.1828092341544505e-5,46.291,2.5551602561069115e-7
H16_A0781,0.25,NaN,22.932,0
H16_A0780,0.25,NaN,38.6,0
H16_A0778,0.25,2.2738237626324534e-6,15.979,1.4230075490534162e-7
H16_A0777,0.25,3.432759425257469e-5,18.311,1.874697954921888e-6
H16_A0776,0.25,3.86943349865455e-6,84.404,4.58441957567716e-8
H16_A0775,0.25,2.2619859856519325e-4,95.177,2.37660988017266e-6
H16_A0774,0.25,5.919243848640764e-4,91.607,6.461562815768188e-6
H16_A0772,0.25,3.448498115429634e-4,29.243,1.1792559297711021e-5
H16_A0771,0.25,1.1108499372492901e-4,33.373,3.3285887910864773e-6
H16_A0770,0.25,1.4989727326133467e-5,45.439,3.298868224682204e-7
H16_A0769,0.25,7.943712255081228e-7,33.924,2.3416201671622533e-8
H16_A0768,0.25,5.612301855976784e-6,48.627,1.1541534242245633e-7
H16_A0767,0.25,6.16209312232423e-5,40.194,1.533087804728126e-6
H16_A0766,0.25,4.1738662241879965e-5,33.211,1.2567722213086015e-6
H16_A0763,0.25,9.084119418631549e-5,49.912,1.8200271314777105e-6
H16_A0762,0.25,1.0405650931867104e-4,44.568,2.3347807691319115e-6
H16_A0761,0.25,9.030902770596127e-6,58.892,1.5334685136514512e-7
H16_A0760,0.25,2.855796719443598e-6,24.752,1.1537640269245305e-7
H16_A0759,0.25,0.0014815569750634406,37.553,3.945242657213646e-5
H16_A0758,0.25,3.8007926840691342e-6,11.369,3.343119609525142e-7
H16_A0756,0.25,1.4641833827410085e-6,14.815,9.883114294573126e-8
H16_A0754,0.25,3.109926154897596e-6,84.402,3.684659314823814e-8
H16_A0753,0.25,3.350646752751673e-4,35.282,9.496759686955595e-6
H16_A0752,0.25,2.5292883639042882e-5,25.011,1.011270386591615e-6
H16_A0750,0.25,4.362124346424333e-4,12.319,3.5409727627439996e-5
H16_A0749,0.25,4.137841695614909e-5,74.755,5.535203926981351e-7
H16_A0748,0.25,1.4788518040168022e-6,47.342,3.12376284064214e-8
H16_A0746,0.25,0.0012959757465178922,19.19,6.753391070963483e-5
H16_A0745,0.25,2.0748809287355057e-4,50.762,4.087468832464256e-6
H16_A0743,0.25,1.5437221259551525e-4,26.779,5.764674281919238e-6
H16_A0742,0.25,NaN,47.645,0
H16_A0741,0.25,4.352399263071191e-5,26.08,1.6688647481101192e-6
H16_A0740,0.25,2.0354064407801566e-4,204.647,9.945938326875824e-7
H16_A0739,0.25,1.1396189932828564e-4,78.968,1.4431402508393987e-6
H16_A0738,0.25,5.978018318257854e-5,20.162,2.9649927181122184e-6
H16_A0737,0.25,2.0430802237162378e-4,13.535,1.5094792934733934e-5
H16_A0736,0.25,6.608886716698104e-6,17.722,3.7291991404458325e-7
H16_A0733,0.25,3.333651960653737e-5,22.954,1.4523185330024122e-6
H16_A0731,0.25,9.537098925073084e-6,18.13,5.260396538926136e-7
H16_A0730,0.25,1.8191906329326008e-8,42.554,4.2750167620731326e-10
H16_A0729,0.25,2.3843487736407213e-7,35.52,6.712693619484013e-9
H16_A0728,0.25,9.021722241606909e-7,50.569,1.784042049794718e-8
H16_A0723,0.25,4.256121928101163e-6,53.801,7.910860259291023e-8
H16_A0720,0.25,3.002883102484952e-5,17.989,1.6692885110261557e-6
H16_A0719,0.25,1.1197364621798926e-6,51.549,2.1721788243804778e-8
H16_A0718,0.25,6.212154142098788e-8,29.097,2.1349809747048792e-9
H16_A0717,0.25,7.547081715367355e-6,62.584,1.2059123282895556e-7
H16_A0712,0.25,1.8144752642046483e-5,43.665,4.155445469379705e-7
