locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A1426,0.25,2.585510341340956e-6,63.131,4.0954686942087975e-8
H16_A1425,0.25,1.5623588806485013e-4,39.556,3.949739307939381e-6
H16_A1424,0.25,3.787662727684354e-5,15.468,2.4487087714535515e-6
H16_A1423,0.25,9.049964785863146e-5,16.1,5.621096140287668e-6
H16_A1422,0.25,1.6697854615515725e-5,41.991,3.9765317843146684e-7
H16_A1418,0.25,2.2448005742386885e-5,26.06,8.61396997021753e-7
H16_A1417,0.25,3.2580888715491113e-6,27.408,1.1887364534256827e-7
H16_A1415,0.25,NaN,31.056,0
H16_A1414,0.25,4.166456032441045e-5,42.639,9.77146751199851e-7
H16_A1413,0.25,NaN,31.046,0
H16_A1412,0.25,1.7958530852508772e-6,58.999,3.0438703795841916e-8
H16_A1411,0.25,2.0702857213283303e-5,34.117,6.068193924812645e-7
H16_A1410,0.25,4.508140871008824e-5,61.909,7.281882878109522e-7
H16_A1409,0.25,6.849252957743258e-6,54.392,1.259239034737325e-7
H16_A1408,0.25,2.1430459230015204e-5,44.918,4.77101812859326e-7
H16_A1407,0.25,9.664121733325419e-6,14.119,6.844763604593398e-7
H16_A1404,0.25,1.7096370275754535e-4,21.639,7.900721047994147e-6
H16_A1400,0.25,6.867331142433582e-5,39.134,1.7548247412566008e-6
H16_A1399,0.25,7.603810036936819e-4,33.51,2.2691166926102115e-5
H16_A1398,0.25,7.119062769316982e-5,31.266,2.2769342958219732e-6
H16_A1397,0.25,2.1748477941421705e-4,29.16,7.458325768663136e-6
H16_A1396,0.25,5.175852631289428e-5,35.804,1.445607371044975e-6
H16_A1394,0.25,2.8776101296619076e-5,36.666,7.848170320356482e-7
H16_A1393,0.25,2.7292735267674184e-6,32.278,8.45552242012336e-8
H16_A1392,0.25,3.1385288752882064e-5,9.554,3.2850417367471285e-6
H16_A1391,0.25,3.9171114745557506e-5,52.209,7.502751392587007e-7
H16_A1390,0.25,6.310376034343698e-5,26.433,2.3873098151339986e-6
H16_A1389,0.25,2.4896325803921206e-4,29.822,8.348308565462144e-6
H16_A1387,0.25,1.245353396694625e-4,50.651,2.458694589829668e-6
H16_A1386,0.25,1.129777911395544e-4,40.838,2.7664868783866593e-6
H16_A1385,0.25,1.6330280104030236e-5,27.12,6.021489713875455e-7
H16_A1384,0.25,2.7745116497344038e-5,16.827,1.6488450999788457e-6
H16_A1382,0.25,1.1657548541888589e-5,39.486,2.9523245053661017e-7
H16_A1381,0.25,0.004050710159362786,19.967,2.0287024387052565e-4
H16_A1380,0.25,1.0535246823538104e-6,40.269,2.6162176422404593e-8
H16_A1378,0.25,2.5891139161639275e-7,15.833,1.6352642684039207e-8
H16_A1377,0.25,0.002890299678052846,62.11,4.6535174336706584e-5
H16_A1376,0.25,3.372339532341424e-5,23.907,1.410607576166572e-6
H16_A1373,0.25,2.2374710832880546e-5,88.417,2.5305892342966337e-7
H16_A1372,0.25,4.3361855198150763e-4,23.377,1.8548939212966063e-5
H16_A1371,0.25,4.222583640435771e-7,24.96,1.691740240559203e-8
H16_A1369,0.25,7.772476184882088e-4,77.184,1.0070061392104694e-5
H16_A1368,0.25,1.6310926383121673e-4,30.844,5.288200746700063e-6
H16_A1367,0.25,2.389485960178278e-6,22.534,1.0603913908663701e-7
H16_A1365,0.25,3.757221767282439e-4,9.767,3.846853452731073e-5
H16_A1363,0.25,3.4360701284676355e-6,49.554,6.933991460765298e-8
H16_A1362,0.25,7.247701678931356e-7,33.779,2.1456235172537246e-8
H16_A1360,0.25,1.421390702424856e-4,34.856,4.077893913314368e-6
H16_A1359,0.25,7.009726553894958e-7,12.219,5.7367432309476695e-8
H16_A1358,0.25,7.465875809696954e-8,55.314,1.3497262555043848e-9
H16_A1357,0.25,NaN,19.93,0
H16_A1356,0.25,2.171709351072751e-4,179.2,1.2118913789468476e-6
H16_A1355,0.25,7.719832855008582e-5,12.621,6.1166570438226625e-6
H16_A1354,0.25,2.603362327347971e-6,20.278,1.2838358454226112e-7
H16_A1353,0.25,5.309166464433824e-6,15.38,3.4519938000219924e-7
H16_A1352,0.25,4.924357031661495e-7,12.287,4.007778165265317e-8
H16_A1351,0.25,7.0744767872411956e-6,18.525,3.8188808568103617e-7
H16_A1349,0.25,7.674764038225284e-6,20.421,3.7582704266320373e-7
H16_A1346,0.25,2.299959067774068e-5,16.044,1.4335322037983471e-6
H16_A1345,0.25,6.826307062887927e-5,14.003,4.874888997277675e-6
H16_A1344,0.25,7.945713041630816e-4,89.486,8.879280604374781e-6
H16_A1340,0.25,1.411567036580165e-4,16.265,8.678555404735108e-6
H16_A1337,0.25,6.22879740185847e-5,82.609,7.540095391371969e-7
H16_A1336,0.25,9.576653492133492e-5,14.866,6.441984052289448e-6
H16_A1335,0.25,1.7177825675318122e-4,31.556,5.443600480199684e-6
H16_A1333,0.25,4.337875593063261e-5,16.753,2.589312715969236e-6
H16_A1332,0.25,0.001247466244137739,22.418,5.564574199918543e-5
H16_A1331,0.25,0.005688664515851863,24.955,2.2795690305958178e-4
H16_A1330,0.25,2.9437186042078298e-5,20.362,1.4456922719810577e-6
H16_A1329,0.25,3.581562574873008e-5,15.178,2.3597065323975545e-6
H16_A1328,0.25,3.4864649496005133e-4,37.181,9.37700693795356e-6
H16_A1327,0.25,NaN,45.496,0
H16_A1325,0.25,9.035662650103719e-5,27.642,3.268816529232226e-6
H16_A1324,0.25,8.355838800644829e-4,61.831,1.351399589307116e-5
H16_A1323,0.25,1.061778146604387e-4,35.326,3.0056563058494793e-6
H16_A1321,0.25,1.542141978403664e-4,31.501,4.8955334065701525e-6
H16_A1320,0.25,1.948508097924298e-5,24.372,7.994863359282365e-7
H16_A1319,0.25,2.8215975833084514e-5,38.39,7.349824389967313e-7
H16_A1318,0.25,8.691151618463629e-7,45.241,1.9210785832460884e-8
H16_A1316,0.25,1.4476669516964337e-5,26.472,5.468672377215298e-7
H16_A1315,0.25,2.0035484159744574e-7,69.096,2.899659048243686e-9
H16_A1314,0.25,7.21041824788837e-5,16.838,4.282229628155583e-6
H16_A1313,0.25,3.216994222464938e-4,46.871,6.863506693829741e-6
H16_A1312,0.25,1.4518163988524942e-4,28.567,5.082145128478644e-6
H16_A1309,0.25,2.7796414551570087e-5,20.814,1.3354672120481447e-6
H16_A1307,0.25,3.692473273095903e-5,50.768,7.273229737424959e-7
H16_A1304,0.25,4.6852526913279215e-5,34.519,1.3572967615886675e-6
H16_A1303,0.25,3.752819534927638e-7,34.425,1.0901436557524002e-8
H16_A1302,0.25,NaN,33.279,0
H16_A1301,0.25,5.5934802006062524e-5,35.083,1.5943562980948757e-6
H16_A1300,0.25,1.919902237111335e-5,58.063,3.306584635846124e-7
H16_A1299,0.25,1.5272067501830746e-4,26.54,5.754358516138186e-6
H16_A1297,0.25,4.656907640672919e-5,40.626,1.1462875106269185e-6
H16_A1296,0.25,1.5499002114526868e-5,14.582,1.062885894563631e-6
H16_A1295,0.25,1.3313957580257298e-6,62.419,2.1329975777018694e-8
H16_A1293,0.25,8.403686541983258e-6,34.191,2.457865093733221e-7
H16_A1292,0.25,1.0460633341946491e-4,104.06,1.0052501770081196e-6
H16_A1291,0.25,8.188750536961041e-7,42.242,1.9385328670425267e-8
H16_A1290,0.25,4.376556958744713e-6,42.096,1.0396610031225564e-7
H16_A1289,0.25,1.16183743453765e-7,16.031,7.247442046894454e-9
H16_A1288,0.25,2.3901706951003684e-4,15.3,1.5622030686930513e-5
H16_A1286,0.25,9.708560446236231e-6,31.222,3.1095254776235447e-7
H16_A1282,0.25,2.4045770478855674e-5,36.696,6.552695247126574e-7
H16_A1281,0.25,3.438076315404637e-6,10.574,3.251443460757175e-7
H16_A1279,0.25,9.623245902223196e-6,74.662,1.288908132948916e-7
H16_A1278,0.25,1.4939082185598795e-5,139.671,1.0695908374393249e-7
H16_A1277,0.25,8.366616785595602e-7,50.319,1.6627152339266685e-8
H16_A1275,0.25,5.494627315736228e-7,16.331,3.3645381885593216e-8
H16_A1273,0.25,2.6677159267644987e-5,32.469,8.216193682480208e-7
H16_A1272,0.25,7.723316685837944e-6,49.364,1.5645645988651536e-7
H16_A1269,0.25,1.202967681207108e-5,9.577,1.256100742619931e-6
H16_A1267,0.25,7.155310177446012e-6,27.396,2.61180835795226e-7
H16_A1266,0.25,1.0932068895971005e-5,49.912,2.1902686520217594e-7
H16_A1264,0.25,2.4071854973151582e-4,39.07,6.161211920438081e-6
H16_A1263,0.25,9.458937662976902e-5,29.619,3.1935371427046495e-6
H16_A1262,0.25,3.123176020918417e-8,34.172,9.139576322481613e-10
H16_A1258,0.25,3.7470129342213077e-6,40.325,9.292034554795555e-8
H16_A1257,0.25,2.45133432292095e-5,26.315,9.315349887596238e-7
H16_A1256,0.25,5.869049378154463e-5,35.306,1.6623376701281548e-6
H16_A1255,0.25,3.1342061937730128e-6,128.64,2.4364165063533994e-08
H16_A1254,0.25,2.672844930219861e-5,33.976,7.866861697138749e-7
H16_A1253,0.25,1.2800918476494387e-5,61.654,2.0762510910069724e-7
H16_A1252,0.25,5.085845124634674e-6,12.307,4.1324816158565644e-7
H16_A1251,0.25,1.2044578941330486e-4,127.685,9.433041423292075e-7
H16_A1250,0.25,1.0244261224735912e-7,10.627,9.639843064586347e-9
H16_A1249,0.25,3.2564028858937973e-6,23.963,1.3589295521820295e-7
H16_A1248,0.25,7.324024289663716e-6,123.525,5.9291838005777917e-8
H16_A1246,0.25,2.660097686939114e-6,15.626,1.702353569012616e-7
H16_A1245,0.25,5.650505151707098e-5,25.662,2.2018958583536346e-6
H16_A1244,0.25,NaN,28.737,0
H16_A1242,0.25,NaN,32.839,0
H16_A1241,0.25,3.81517452136148e-7,29.716,1.2838788939835376e-8
H16_A1240,0.25,1.3996926450104617e-5,40.493,3.4566286642394037e-7
H16_A1239,0.25,5.4593688536054436e-5,31.497,1.7332980454028777e-6
H16_A1238,0.25,2.252578277035223e-6,34.908,6.452899842543896e-8
H16_A1236,0.25,6.96516304898959e-5,50.112,1.3899191908105027e-6
H16_A1235,0.25,1.9234818284686214e-6,33.703,5.707153156895889e-8
H16_A1234,0.25,9.655295181006474e-6,43.526,2.2182822177563924e-7
H16_A1233,0.25,NaN,31.651,0
H16_A1232,0.25,2.7808288188997774e-5,30.315,9.173111723238586e-7
H16_A1231,0.25,6.161023594889331e-7,31.376,1.963610273740863e-8
H16_A1230,0.25,3.583059499597813e-8,58.984,6.074629559876937e-10
H16_A1229,0.25,6.237388878546359e-7,26.749,2.3318213310951287e-8
H16_A1228,0.25,7.399169313221633e-5,10.088,7.334624616595592e-6
H16_A1227,0.25,2.4667166125792585e-5,22.59,1.0919506917128191e-6
H16_A1225,0.25,0.001473736104186296,44.848,3.28606873034761e-5
H16_A1224,0.25,5.388701296145927e-5,47.215,1.1413112985589171e-6
H16_A1222,0.25,1.4685910139333613e-5,30.615,4.796965585279638e-7
H16_A1220,0.25,9.42450109851923e-5,24.777,3.80372970840668e-6
H16_A1219,0.25,1.301008062645039e-4,20.723,6.278087451841138e-6
H16_A1218,0.25,0.0012298181042447738,18.189,6.761328848451117e-5
H16_A1216,0.25,1.5647014978048895e-6,26.744,5.850663692061357e-8
H16_A1215,0.25,5.886140890997597e-6,31.596,1.8629386286231158e-7
H16_A1214,0.25,2.505279160388343e-4,29.822,8.400775133754755e-6
H16_A1213,0.25,1.922826646608739e-4,8.387,2.292627455119517e-5
H16_A1212,0.25,1.2726356618163458e-4,42.146,3.0195882451866034e-6
H16_A1211,0.25,1.9273117878172998e-4,15.565,1.2382343641614518e-5
H16_A1209,0.25,1.071320951971377e-5,38.406,2.789462458916255e-7
H16_A1208,0.25,4.916367037887798e-4,20.554,2.3919271372422874e-5
H16_A1207,0.25,2.0543794732403645e-4,41.329,4.970794050764269e-6
H16_A1206,0.25,9.016961296198822e-5,28.022,3.217815036827786e-6
H16_A1205,0.25,3.1300975963073586e-4,44.597,7.018628150564743e-6
H16_A1204,0.25,7.627715157489856e-4,31.298,2.437125425742813e-5
H16_A1203,0.25,1.0661775456398303e-5,20.373,5.233286927010407e-7
H16_A1201,0.25,4.917295768659131e-5,22.806,2.156141264868513e-6
H16_A1200,0.25,5.046689098455425e-6,30.238,1.668989052998024e-7
H16_A1198,0.25,3.14154085294145e-5,34.665,9.062572776406894e-7
H16_A1197,0.25,2.5483884717229584e-5,63.125,4.037051044313597e-7
H16_A1196,0.25,1.7480468582104567e-6,32.075,5.4498732913810025e-8
H16_A1195,0.25,3.0312171604134484e-5,42.329,7.161088521848965e-7
H16_A1193,0.25,7.351326040608555e-7,30.791,2.3874918127402666e-8
H16_A1192,0.25,1.9292222969716105e-4,18.349,1.0514045980552676e-5
H16_A1191,0.25,1.954994559446336e-4,35.948,5.438395903656215e-6
H16_A1190,0.25,4.7801915872747555e-5,14.472,3.303062180261716e-6
H16_A1187,0.25,7.404319256150465e-5,10.728,6.90186358701572e-6
H16_A1184,0.25,2.054275889215125e-5,30.762,6.677965961950214e-7
H16_A1183,0.25,7.176420621412003e-5,29.821,2.406498984410986e-6
H16_A1182,0.25,2.1946033168411332e-5,30.758,7.135065078487332e-7
H16_A1181,0.25,1.6835724301473067e-5,36.166,4.6551247861176434e-7
H16_A1180,0.25,1.52133987586371e-4,54.936,2.769294953880351e-6
H16_A1179,0.25,3.880345756475107e-5,19.418,1.9983241098337147e-6
H16_A1178,0.25,3.273662319778413e-4,65.925,4.965737307210334e-6
H16_A1177,0.25,5.4360295702307476e-5,33.844,1.6062018585955408e-6
H16_A1176,0.25,2.3182060381013896e-6,84.949,2.72893858444642e-8
H16_A1175,0.25,3.2854196874097737e-6,30.477,1.0779997005642858e-7
H16_A1174,0.25,1.510120812394974e-4,26.63,5.670750328182403e-6
H16_A1173,0.25,4.1634170024682324e-7,45.2,9.211099562982815e-9
H16_A1172,0.25,3.295505175387721e-5,39.941,8.250933064739793e-7
H16_A1171,0.25,2.6113091948045612e-5,60.919,4.2865266908592743e-7
H16_A1170,0.25,4.774443196701853e-6,24.515,1.947559941546748e-7
H16_A1169,0.25,3.725034706866929e-4,39.885,9.339437650412258e-6
H16_A1168,0.25,8.993778411076649e-5,27.096,3.3192273439166846e-6
H16_A1165,0.25,8.69605250371977e-5,7.387,1.1772103023852402e-5
H16_A1164,0.25,4.2902173509395115e-5,12.387,3.463483774069195e-6
H16_A1162,0.25,6.762625201318706e-5,19.58,3.4538433101729858e-6
H16_A1161,0.25,3.92389564242235e-6,8.394,4.67464336719365e-7
H16_A1160,0.25,5.744347626671039e-5,11.703,4.908440251791027e-6
H16_A1159,0.25,9.707458480941823e-5,14.112,6.8788679711889335e-6
H16_A1158,0.25,7.486732960618552e-4,45.186,1.6568700395296225e-5
H16_A1157,0.25,2.7451912705939623e-5,20.139,1.3631219378290693e-6
H16_A1156,0.25,6.095629917162094e-7,76.325,7.986413255371234e-9
H16_A1155,0.25,1.1199021900686613e-4,17.011,6.583400094460415e-6
H16_A1154,0.25,1.4153237559731052e-6,9.121,1.5517199385737367e-7
H16_A1153,0.25,1.2623780993223552e-6,7.304,1.7283380330262256e-7
H16_A1152,0.25,4.8260291343937814e-5,78.711,6.131327431227886e-7
H16_A1151,0.25,0.0032861155893922937,43.192,7.608157967661359e-5
H16_A1150,0.25,1.0544625656372914e-4,47.317,2.2285068065120177e-6
H16_A1149,0.25,5.8886246697609327e-5,24.521,2.401461877476829e-6
H16_A1148,0.25,5.051410831061928e-6,28.47,1.7742925293508703e-7
H16_A1147,0.25,1.2859317942512848e-5,23.853,5.391069443052382e-7
H16_A1146,0.25,5.424405697610976e-6,22.534,2.407209415820971e-7
H16_A1145,0.25,9.9292890948066985e-06,57.814,1.7174540932657658e-7
H16_A1144,0.25,4.9157436106772726e-8,34.571,1.4219269360670135e-9
H16_A1143,0.25,4.594589077866888e-6,27.104,1.6951701143251507e-7
H16_A1142,0.25,4.851549021518948e-4,21.31,2.276653693814617e-5
H16_A1140,0.25,4.8395863369346834e-5,16.424,2.9466551004229687e-6
H16_A1139,0.25,5.326277360049793e-5,47.472,1.1219829288948839e-6
H16_A1138,0.25,2.5183202895263013e-6,15.244,1.6520075370810165e-7
H16_A1137,0.25,6.397480984864382e-4,20.033,3.1934712648451965e-5
H16_A1135,0.25,1.8304594390246318e-5,15.087,1.2132693305658062e-6
H16_A1133,0.25,3.0526614179697374e-5,38.098,8.012655304660973e-7
H16_A1132,0.25,3.6437949219711067e-4,32.846,1.109357280025302e-5
H16_A1131,0.25,2.045155537905199e-4,62.313,3.2820688105294223e-6
H16_A1130,0.25,5.439569645587554e-6,15.732,3.4576466091962585e-7
H16_A1129,0.25,4.798118440909227e-6,53.853,8.90965859081059e-8
H16_A1127,0.25,3.8632874414970246e-5,97.449,3.964419790348823e-7
H16_A1126,0.25,1.7534597011346154e-5,148.387,1.1816801344690676e-7
H16_A1125,0.25,1.6549019506204992e-4,29.813,5.550940699092676e-6
H16_A1124,0.25,2.812739236176973e-4,51.452,5.466724784608904e-6
H16_A1123,0.25,4.0502241250808676e-7,38.305,1.0573617347815867e-8
H16_A1122,0.25,4.563321996612848e-4,39.048,1.1686442318717599e-5
H16_A1121,0.25,2.2956670848491378e-4,13.594,1.6887355339481668e-5
H16_A1120,0.25,3.4443788084068146e-5,12.244,2.8131156553469573e-6
H16_A1119,0.25,3.6388425840909075e-7,14.325,2.5402042471838795e-8
H16_A1118,0.25,3.208948748955457e-4,33.743,9.509968731160412e-6
H16_A1117,0.25,8.382985898384983e-5,22.445,3.734901269051006e-6
H16_A1116,0.25,1.4724010158473488e-4,45.357,3.246248684541193e-6
H16_A1115,0.25,4.048582125620722e-6,34.392,1.1771871730695282e-7
H16_A1114,0.25,2.4588054904130757e-5,49.454,4.971904174410717e-7
H16_A1113,0.25,2.3134081755417116e-5,56.5,4.0945277443216135e-7
H16_A1111,0.25,1.3564917848044196e-5,33.309,4.072448241629648e-7
H16_A1110,0.25,7.135641963362834e-5,33.79,2.111761457047302e-6
H16_A1109,0.25,2.9256864813925935e-5,33.097,8.83973315222707e-7
H16_A1108,0.25,7.159926523736036e-5,24.979,2.866378367322966e-6
H16_A1107,0.25,6.285369021538004e-5,42.59,1.4757851658929334e-6
H16_A1106,0.25,3.569756992417991e-5,34.489,1.0350421851657024e-6
H16_A1105,0.25,6.425807259237663e-6,16.755,3.835158018046949e-7
H16_A1104,0.25,2.096626874657469e-4,42.926,4.884281961183127e-6
H16_A1103,0.25,2.5701041836409603e-4,23.473,1.0949193471822777e-5
H16_A1102,0.25,3.5378519909575964e-4,53.333,6.633513942507634e-6
H16_A1101,0.25,4.8604456716309734e-5,27.05,1.7968375865548884e-6
H16_A1100,0.25,1.2712066476125073e-5,26.7,4.7610735865636974e-7
H16_A1099,0.25,1.1234136352762704e-4,40.171,2.7965787141875243e-6
H16_A1098,0.25,2.496259659955859e-4,65.229,3.82691695404783e-6
H16_A1097,0.25,8.471483225894878e-6,59.777,1.4171810605910094e-7
H16_A1094,0.25,1.422176931533972e-6,21.213,6.704270643162081e-8
H16_A1092,0.25,2.766731676052941e-7,34.611,7.993792944592588e-9
H16_A1091,0.25,4.8659445605160446e-5,46.673,1.0425609154149176e-6
H16_A1090,0.25,2.9506096115168145e-4,26.039,1.1331501253952972e-5
H16_A1088,0.25,1.4035663029522621e-6,15.912,8.82080381443101e-8
H16_A1079,0.25,1.1623689930658768e-4,25.155,4.620826845819427e-6
H16_A1078,0.25,8.88992481310932e-5,30.729,2.8930081724460023e-6
H16_A1077,0.25,8.20855951078726e-8,43.318,1.894953486030578e-9
H16_A1076,0.25,8.388433054553919e-6,57.877,1.4493551936959274e-7
H16_A1075,0.25,5.824211447089389e-4,45.828,1.270884927792919e-5
H16_A1073,0.25,7.903533571491095e-7,23.598,3.3492387369654615e-8
H16_A1072,0.25,4.133414090319464e-6,73.149,5.650677507989807e-8
H16_A1071,0.25,1.8953764082281963e-05,35.482,5.341796990666243e-7
H16_A1070,0.25,7.01441817625604e-5,17.638,3.976878430806236e-6
H16_A1069,0.25,3.7499109916932965e-5,16.368,2.291001339011056e-6
H16_A1068,0.25,3.0272861245622386e-4,40.036,7.561410042367466e-6
H16_A1067,0.25,9.868421095698707e-4,44.807,2.202428436560963e-5
H16_A1066,0.25,1.4703339604100505e-5,16.064,9.152975351158183e-7
H16_A1065,0.25,1.6347892309635074e-4,23.603,6.926192564349902e-6
H16_A1061,0.25,4.4961939601279125e-6,75.837,5.928760315054542e-8
H16_A1059,0.25,8.243185405531241e-7,23.571,3.497172544877706e-8
H16_A1056,0.25,8.967183427163679e-4,83.788,1.0702228752522651e-5
H16_A1055,0.25,4.7681041862438324e-4,47.535,1.0030723017237471e-5
H16_A1054,0.25,9.098969259160328e-5,18.084,5.031502576399208e-6
H16_A1050,0.25,7.955388155195351e-7,13.596,5.8512710761954625e-8
H16_A1046,0.25,3.964777257042287e-4,35.028,1.1318879916187868e-5
H16_A1043,0.25,8.454531121313585e-5,45.78,1.8467739452410627e-6
H16_A1042,0.25,2.690899355207278e-5,20.104,1.3384895320370464e-6
H16_A1040,0.25,3.770702382198299e-5,17.663,2.134802911282511e-6
H16_A1039,0.25,1.1573444659336045e-6,33.205,3.48545238950039e-8
H16_A1036,0.25,2.1160087711963785e-4,17.986,1.1764754649151443e-5
H16_A1035,0.25,4.6622595440096236e-4,64.414,7.237959983869382e-6
H16_A1034,0.25,2.1183673185454684e-5,21.303,9.943985910648586e-7
H16_A1032,0.25,2.9303043842900536e-5,27.341,1.0717619634578302e-6
H16_A1031,0.25,2.674983721545601e-5,19.799,1.3510701154329012e-6
H16_A1030,0.25,1.7513272523449316e-5,33.871,5.170580296846658e-7
H16_A1029,0.25,1.603223065413261e-5,36.774,4.359664614709472e-7
H16_A1027,0.25,2.5522997391629942e-6,17.562,1.4533081307157466e-7
H16_A1026,0.25,1.4615267398937463e-5,30.097,4.856054556579547e-7
H16_A1025,0.25,8.076395238715773e-5,21.226,3.804953942672088e-6
H16_A1024,0.25,3.241490335940371e-5,22.615,1.433336429776861e-6
H16_A1023,0.25,7.590683267945703e-5,15.977,4.751006614474371e-6
H16_A1022,0.25,3.2448724622493105e-6,92.28,3.516333400790324e-8
H16_A1021,0.25,6.017936154977438e-6,21.335,2.8206872064576696e-7
H16_A1020,0.25,4.467811010420579e-5,40.359,1.107017272583706e-6
H16_A1019,0.25,3.747535411812556e-5,29.712,1.261286824115696e-6
H16_A1018,0.25,1.7741627268846747e-4,35.692,4.97075738788713e-6
H16_A1017,0.25,2.0097278549929203e-5,53.877,3.7302148504796486e-7
H16_A1016,0.25,1.7899797162982206e-4,89.515,1.9996422010816294e-6
H16_A1015,0.25,1.7294314579507697e-6,35.393,4.886365829262198e-8
H16_A1013,0.25,1.3302626773796373e-4,48.86,2.7226006495694583e-6
H16_A1012,0.25,7.494740774250764e-6,44.131,1.698293891878898e-7
H16_A1010,0.25,8.243732369964052e-6,44.119,1.8685220358494193e-7
H16_A1009,0.25,9.914291916975408e-6,12.816,7.73587072173487e-7
H16_A1008,0.25,1.0762754795637552e-5,28.337,3.798127817213379e-7
H16_A1006,0.25,3.119442054933859e-5,36.261,8.602746904205232e-7
H16_A1005,0.25,9.274282581406473e-5,18.854,4.918999990138153e-6
H16_A1004,0.25,3.710522074552377e-6,37.669,9.850333363116559e-8
H16_A1003,0.25,9.182979312253032e-7,9.245,9.932914345325076e-8
H16_A1002,0.25,0.0018800991287705416,82.552,2.2774725370318606e-5
H16_A1001,0.25,3.0145064892877815e-5,23.167,1.3012071003098293e-6
H16_A1000,0.25,0.0011323138677841239,99.62,1.1366330734632843e-5
H16_A0997,0.25,NaN,36.164,0
H16_A0996,0.25,2.7922868323309656e-5,50.145,5.568425231490609e-7
H16_A0994,0.25,5.328509813991856e-5,55.808,9.547931862800774e-7
H16_A0993,0.25,5.9244032287952196e-5,27.351,2.166064578551139e-6
H16_A0992,0.25,3.8514814572450325e-6,11.959,3.220571500330322e-7
H16_A0990,0.25,3.413281108490388e-5,32.944,1.0360858148647365e-6
H16_A0989,0.25,2.579899880186743e-4,15.058,1.713308460742956e-5
H16_A0988,0.25,3.792831974278853e-6,12.454,3.045472919767828e-7
H16_A0987,0.25,1.622043759526593e-5,25.783,6.291136638585862e-7
H16_A0986,0.25,1.1216156963767063e-5,13.224,8.481667395468136e-7
H16_A0985,0.25,2.2921464558152437e-5,32.758,6.997211233333059e-7
H16_A0984,0.25,1.2704858970410734e-5,31.099,4.0852950160489837e-7
H16_A0983,0.25,2.3415469538779656e-4,66.51,3.520593826308774e-6
H16_A0982,0.25,5.6495534801178664e-5,50.207,1.125252152113822e-6
H16_A0981,0.25,6.790025780195861e-5,35.948,1.8888466062634532e-6
H16_A0980,0.25,1.0296568386371419e-4,25.158,4.092761104368956e-6
H16_A0979,0.25,5.883104802437643e-8,22.366,2.6303786114806595e-9
H16_A0978,0.25,4.1078898528880195e-5,53.572,7.667979266945455e-7
H16_A0977,0.25,1.2184042947924734e-5,11.697,1.0416382788684907e-6
H16_A0976,0.25,3.766039302838051e-5,10.377,3.629217792076757e-6
H16_A0975,0.25,5.144519660536939e-5,31.683,1.62374764401633e-6
H16_A0974,0.25,1.3317795925625836e-5,21.366,6.233172295060299e-7
H16_A0973,0.25,4.398022623241325e-6,44.257,9.937462148905993e-8
H16_A0972,0.25,5.119086738381595e-5,58.56,8.74160986745491e-7
H16_A0970,0.25,1.0237347551360078e-5,51.281,1.996323697151007e-7
H16_A0969,0.25,3.59204501402439e-4,56.836,6.320017267267911e-6
H16_A0967,0.25,3.4305896746621984e-5,34.879,9.835688163829806e-7
H16_A0966,0.25,7.187459244474508e-6,11.38,6.315869283369514e-7
H16_A0965,0.25,2.5791131674029957e-5,50.538,5.103314668967897e-7
H16_A0964,0.25,3.084046402723354e-5,18.396,1.676476626833743e-6
H16_A0963,0.25,5.0344001135716646e-6,51.881,9.703745327907451e-8
H16_A0962,0.25,8.665200413998003e-6,11.567,7.491311847495464e-7
H16_A0960,0.25,1.4900467267702112e-5,10.088,1.4770486982258241e-6
H16_A0958,0.25,7.950026068826726e-6,9.309,8.540150466029355e-7
H16_A0956,0.25,7.534696148671266e-6,20.968,3.5934262441202147e-7
H16_A0955,0.25,3.657396709498539e-5,85.295,4.2879379910880343e-7
H16_A0953,0.25,3.0614749518874965e-4,24.69,1.239965553619885e-5
H16_A0952,0.25,2.0723421138572708e-4,34.536,6.000527316010166e-6
H16_A0951,0.25,2.255413639538722e-5,38.801,5.812771937678725e-7
H16_A0950,0.25,6.902883145556854e-5,33.758,2.044814013139657e-6
H16_A0948,0.25,3.491312588293487e-5,21.703,1.6086774124745366e-6
H16_A0947,0.25,1.3757289431091409e-5,45.492,3.02411180671138e-7
H16_A0946,0.25,3.065549771697453e-5,16.658,1.8402868121607954e-6
H16_A0943,0.25,5.535382695588177e-5,42.721,1.2957053195356328e-6
H16_A0942,0.25,NaN,22.715,0
H16_A0941,0.25,8.181773085771157e-6,34.948,2.3411276999459647e-7
H16_A0939,0.25,7.281174522770671e-5,32.882,2.214334445219473e-6
H16_A0938,0.25,1.6421042694563938e-4,55.115,2.9794144415429447e-6
H16_A0936,0.25,7.179085329190551e-6,32.422,2.2142635646137044e-7
H16_A0935,0.25,7.611739238340173e-5,41.101,1.8519596210165624e-6
H16_A0933,0.25,7.134978977206725e-4,34.694,2.056545505622507e-5
H16_A0932,0.25,3.22249599395863e-5,14.098,2.285782376194233e-6
H16_A0931,0.25,2.290754697512162e-4,27.116,8.447981625284562e-6
H16_A0929,0.25,8.083980778448878e-5,17.488,4.622587361876074e-6
H16_A0928,0.25,7.557329883064537e-5,80.724,9.361936825559359e-7
H16_A0927,0.25,2.677496110856297e-5,27.787,9.635786917825952e-7
