locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A0981,0.25,7.033521168693229e-5,35.948,1.9565820542709548e-6
H16_A0980,0.25,6.070528042419441e-5,25.158,2.412961301542031e-6
H16_A0979,0.25,3.2784237556820155e-7,22.366,1.4658069192891064e-8
H16_A0978,0.25,7.403489197176265e-5,53.572,1.3819699091272054e-6
H16_A0977,0.25,5.556138136052762e-6,11.697,4.75005397627833e-7
H16_A0976,0.25,8.93507066157712e-6,10.377,8.610456453288156e-7
H16_A0975,0.25,3.894684181973218e-5,31.683,1.2292662254121194e-6
H16_A0974,0.25,5.524181054050658e-6,21.366,2.58550082095416e-7
H16_A0973,0.25,4.046649027946874e-6,44.257,9.143523121646009e-8
H16_A0972,0.25,5.3502412784401e-5,58.56,9.136340980942793e-7
H16_A0970,0.25,2.3876081935996246e-5,51.281,4.6559314241134624e-7
H16_A0969,0.25,1.5879286827517864e-4,56.836,2.7938783214015526e-6
H16_A0967,0.25,1.0403342984840287e-5,34.879,2.9826953137533436e-7
H16_A0966,0.25,4.0780624055242675e-6,11.38,3.583534626998477e-7
H16_A0965,0.25,2.1848205435044815e-5,50.538,4.323124269865213e-7
H16_A0964,0.25,4.2239822402818195e-5,18.396,2.296141683127756e-6
H16_A0963,0.25,2.128118115936683e-5,51.881,4.101921928907852e-7
H16_A0962,0.25,1.2875224798082992e-5,11.567,1.1130997491210332e-6
H16_A0960,0.25,2.953464456205952e-5,10.088,2.9277006901327835e-6
H16_A0958,0.25,7.275033236667368e-6,9.309,7.815053428582412e-7
H16_A0956,0.25,8.426011316440186e-6,20.968,4.0185097846433554e-7
H16_A0955,0.25,1.6039436701525768e-5,85.295,1.8804662291489264e-7
H16_A0953,0.25,2.817586986849663e-4,24.69,1.1411854948763316e-5
H16_A0952,0.25,1.5388504662622576e-4,34.536,4.4557866176229375e-6
H16_A0951,0.25,2.814213567752005e-5,38.801,7.252940820473712e-7
H16_A0950,0.25,9.798286198711286e-5,33.758,2.9025079088545784e-6
H16_A0948,0.25,6.47459438740269e-5,21.703,2.9832716156304156e-6
H16_A0947,0.25,1.3727522086905411e-5,45.492,3.0175683827717866e-7
H16_A0946,0.25,3.263935202974613e-5,16.658,1.9593799993844477e-6
H16_A0943,0.25,1.470303145146212e-5,42.721,3.441640282639011e-7
H16_A0942,0.25,1.4697975086994632e-6,22.715,6.470603163986191e-8
H16_A0941,0.25,9.241468145023393e-6,34.948,2.6443482159274906e-7
H16_A0939,0.25,1.1346397851319856e-4,32.882,3.450641035009992e-6
H16_A0938,0.25,5.8456859440578035e-5,55.115,1.0606342999288403e-6
H16_A0936,0.25,4.05390565756065e-6,32.422,1.250356442403507e-7
H16_A0935,0.25,1.7861767077972398e-4,41.101,4.345822991647989e-6
H16_A0933,0.25,6.968093998838618e-4,34.694,2.0084435345704208e-5
H16_A0932,0.25,5.3873290343456604e-5,14.098,3.821342768013661e-6
H16_A0931,0.25,2.211194154521079e-4,27.116,8.154573515714261e-6
H16_A0929,0.25,5.005473745719747e-5,17.488,2.8622333861617952e-6
H16_A0928,0.25,4.915440801499641e-5,80.724,6.089193798002626e-7
H16_A0927,0.25,2.9054280732813034e-5,27.787,1.0456069648689328e-6
H16_A0926,0.25,3.559489058500671e-7,22.444,1.5859423714581495e-8
H16_A0925,0.25,2.2257936086698197e-5,38.609,5.764960523892925e-7
H16_A0924,0.25,1.3535758258663132e-4,30.236,4.476702691712903e-6
H16_A0923,0.25,2.3348365673508115e-4,26.929,8.670342631923991e-6
H16_A0922,0.25,2.110327063464008e-5,42.773,4.933783142318771e-7
H16_A0921,0.25,2.7089692797303638e-6,18.693,1.4491891508748536e-7
H16_A0920,0.25,3.4359311134988403e-6,101.168,3.3962627644105255e-8
H16_A0919,0.25,3.665610899580624e-7,49.836,7.355347338431302e-9
H16_A0918,0.25,3.157783979896208e-4,24.145,1.3078417808640332e-5
H16_A0917,0.25,2.535535834334555e-4,54.002,4.695262831625783e-6
H16_A0915,0.25,3.808957951376641e-4,44.743,8.51296951786121e-6
H16_A0914,0.25,1.3031218246042426e-4,34.091,3.822480492224466e-6
H16_A0913,0.25,1.2524641005303732e-4,26.607,4.70727290010288e-6
H16_A0912,0.25,2.0688164431577956e-4,26.098,7.92710722338032e-6
H16_A0910,0.25,2.2341867474978635e-5,21.999,1.015585593662377e-6
H16_A0909,0.25,1.674982920693104e-4,55.183,3.0353241409367086e-6
H16_A0906,0.25,1.1621293390577829e-4,21.826,5.324518184998547e-6
H16_A0905,0.25,6.479414856302555e-5,36.077,1.7959960241435139e-6
H16_A0904,0.25,7.655396453872547e-6,63.064,1.213909116750055e-7
H16_A0903,0.25,1.5078304009653841e-6,28.837,5.228804664026716e-8
H16_A0902,0.25,9.277982342706402e-6,25.125,3.692729290629414e-7
H16_A0901,0.25,4.391175852167934e-5,38.768,1.1326805231551626e-6
H16_A0900,0.25,1.1454952363119104e-5,129.66,8.834607714884394e-8
H16_A0898,0.25,1.5675611860222163e-4,25.454,6.158408053831289e-6
H16_A0893,0.25,4.6796402283901636e-6,40.647,1.151287974116211e-7
H16_A0892,0.25,6.073492544151832e-8,14.677,4.138102162670731e-9
H16_A0890,0.25,1.5996704740988854e-5,16.907,9.461586763464159e-7
H16_A0889,0.25,3.547522599627176e-5,32.638,1.0869301426641266e-06
H16_A0885,0.25,NaN,29.207,0
H16_A0884,0.25,3.2478000848406845e-5,30.889,1.051442288465371e-6
H16_A0883,0.25,2.2493068024514122e-5,44.171,5.092270499765484e-7
H16_A0882,0.25,7.433568925216554e-6,37.608,1.976592460438352e-7
H16_A0881,0.25,5.118699362491891e-8,60.492,8.461779016220147e-10
H16_A0880,0.25,2.0285376902351795e-4,132.153,1.5349917824303492e-6
H16_A0878,0.25,1.2297967023007737e-5,24.068,5.109675512301702e-7
H16_A0877,0.25,4.995598109393718e-7,44.82,1.1145912783118514e-8
H16_A0874,0.25,5.069724521871922e-5,28.477,1.7802874326199816e-6
H16_A0871,0.25,3.7950054323293123e-6,56.065,6.768938611128712e-8
H16_A0870,0.25,3.2615207066447954e-7,17.321,1.8829863787568822e-8
H16_A0869,0.25,2.6303607180040392e-8,19.64,1.3392875346252745e-9
H16_A0868,0.25,1.0768940920902202e-5,42.851,2.513113094420714e-7
H16_A0867,0.25,6.905225750000626e-7,41.795,1.652165510228646e-8
H16_A0866,0.25,1.9096668705404985e-5,58.882,3.243209929249174e-7
H16_A0865,0.25,4.841058960009658e-6,27.748,1.744651492002904e-7
H16_A0864,0.25,2.4195655666066008e-5,100.301,2.4123045299713867e-7
H16_A0862,0.25,1.3950510700928392e-6,35.473,3.9327124012427454e-8
H16_A0861,0.25,8.290689385913183e-6,38.411,2.1584153981706236e-7
H16_A0859,0.25,1.58646157714136e-5,14.74,1.076296863732266e-6
H16_A0858,0.25,5.746287448618027e-6,50.716,1.1330324648272789e-7
H16_A0857,0.25,NaN,49.514,0
H16_A0856,0.25,3.14974325808295e-7,47.257,6.665135869993757e-9
H16_A0855,0.25,2.2769578399348082e-5,24.579,9.263834329853973e-7
H16_A0853,0.25,1.1625840764818997e-7,34.6,3.3600695852078027e-9
H16_A0852,0.25,9.772129287569561e-6,50.825,1.9227012862901252e-7
H16_A0850,0.25,2.771090729228178e-4,38.936,7.117040089449809e-6
H16_A0848,0.25,1.5897855183933783e-5,40.075,3.967025622940433e-7
H16_A0846,0.25,5.660298645562379e-7,23.193,2.4405202628217044e-8
H16_A0845,0.25,4.149735770750436e-6,50.42,8.230336713110741e-8
H16_A0844,0.25,3.4282684392125877e-6,13.249,2.587567695080827e-7
H16_A0842,0.25,8.383102753094597e-5,24.552,3.414427644629601e-6
H16_A0841,0.25,9.633207719630832e-6,48.672,1.9792093441056115e-7
H16_A0840,0.25,2.3518096284972446e-6,43.319,5.429048751119011e-8
H16_A0839,0.25,6.562602941085048e-8,56.485,1.1618310951730633e-9
H16_A0838,0.25,1.1577526071850437e-5,40.835,2.8351967850741856e-7
H16_A0835,0.25,6.5607149042173745e-6,69.325,9.463707038178686e-8
H16_A0834,0.25,1.7985895714489196e-6,51.435,3.49682039748988e-8
H16_A0831,0.25,1.2835484725382503e-5,52.806,2.4306868017616374e-7
H16_A0830,0.25,NaN,23.507,0
H16_A0829,0.25,6.3321090293121515e-6,48.339,1.3099379443745528e-7
H16_A0828,0.25,4.6677909670857894e-5,62.003,7.528330834130267e-7
H16_A0827,0.25,1.9317481387242378e-8,43.416,4.44939224876598e-10
H16_A0826,0.25,2.8023543328231542e-6,31.367,8.934084652096644e-8
H16_A0825,0.25,NaN,11.934,0
H16_A0824,0.25,2.525707660387434e-6,19.686,1.2829968812290126e-7
H16_A0823,0.25,1.6732576999514457e-5,17.977,9.30776937170521e-7
H16_A0822,0.25,1.387861577986411e-6,78.768,1.7619611745714135e-8
H16_A0821,0.25,4.2943524629817926e-5,69.155,6.209749783792629e-7
H16_A0820,0.25,NaN,46.714,0
H16_A0819,0.25,6.087909276443673e-6,15.369,3.96116160872124e-7
H16_A0818,0.25,9.598286329899588e-6,18.086,5.307025505860659e-7
H16_A0817,0.25,6.849814253073657e-6,46.89,1.4608262429246442e-7
H16_A0816,0.25,4.8232698398987785e-4,63.245,7.626325938649345e-6
H16_A0815,0.25,0.0021913983427166227,31.408,6.977197983687667e-5
H16_A0814,0.25,0.0014180384396662948,26.641,5.3227673122866816e-5
H16_A0813,0.25,6.841077469479867e-5,28.584,2.39332405173519e-6
H16_A0810,0.25,1.6939543174141633e-4,28.867,5.8681342620090876e-6
H16_A0809,0.25,3.1413478128864936e-5,34.02,9.233826610483519e-7
H16_A0808,0.25,1.4788926829570177e-4,41.141,3.5946930870834875e-6
H16_A0807,0.25,1.808334291699484e-4,32.298,5.5989048600516564e-6
H16_A0806,0.25,NaN,43.907,0
H16_A0805,0.25,1.1534896582178569e-6,12.374,9.321881834635986e-8
H16_A0803,0.25,2.870138890126697e-4,34.143,8.406229359244054e-6
H16_A0802,0.25,3.1381644352438504e-4,50.051,6.269933538278656e-6
H16_A0801,0.25,1.7332207690196752e-4,46.045,3.7641888783139866e-6
H16_A0800,0.25,8.79424038028969e-6,12.477,7.048361289003518e-7
H16_A0799,0.25,3.935003699725341e-5,14.776,2.6631048319743782e-6
H16_A0798,0.25,0.005018549223330416,61.633,8.142633367401256e-5
H16_A0794,0.25,8.789366226150319e-5,31.056,2.8301668682864243e-6
H16_A0793,0.25,2.6098919956763807e-4,40.167,6.497602498758634e-6
H16_A0792,0.25,5.894923146106713e-4,42.509,1.386747076173684e-5
H16_A0791,0.25,6.771515150814329e-4,44.14,1.534099490442757e-5
H16_A0790,0.25,4.857506248874782e-4,20.592,2.358928831038647e-5
H16_A0789,0.25,0.0010252258379695486,98.577,1.0400253994030542e-5
H16_A0788,0.25,3.093735567191577e-4,23.323,1.3264741101880448e-5
H16_A0787,0.25,2.0165353176453346e-4,27.498,7.333389037913065e-6
H16_A0786,0.25,1.5251281820154118e-4,23.269,6.554334874792263e-6
H16_A0784,0.25,2.578307307244893e-6,61.105,4.2194702679729864e-8
H16_A0782,0.25,2.3443135658523446e-5,46.291,5.064296657778714e-7
H16_A0781,0.25,2.0687226879919088e-7,22.932,9.021117599825173e-9
H16_A0780,0.25,3.3277882951687987e-7,38.6,8.621213199919168e-9
H16_A0778,0.25,1.7271448273564931e-6,15.979,1.080884177580883e-7
H16_A0777,0.25,2.8785574984855406e-5,18.311,1.5720372991565402e-6
H16_A0776,0.25,NaN,84.404,0
H16_A0775,0.25,1.936304538037829e-4,95.177,2.0344248484800207e-6
H16_A0774,0.25,4.3241908937022896e-4,91.607,4.720371689611372e-6
H16_A0772,0.25,1.7405518651294975e-4,29.243,5.952029084326154e-6
H16_A0771,0.25,7.536393283785473e-5,33.373,2.2582306906138117e-6
H16_A0770,0.25,4.325596881616112e-7,45.439,9.519568832096024e-9
H16_A0769,0.25,1.2861177091616713e-6,33.924,3.7911735324893033e-8
H16_A0768,0.25,2.779216246387412e-7,48.627,5.715376738000313e-9
H16_A0767,0.25,3.9179992777989136e-5,40.194,9.747721744038696e-7
H16_A0766,0.25,5.289170050430264e-5,33.211,1.5925958418687376e-6
H16_A0763,0.25,1.8290008925254627e-4,49.912,3.664451219196712e-6
H16_A0762,0.25,1.758041894731077e-4,44.568,3.944628196757936e-6
H16_A0761,0.25,NaN,58.892,0
H16_A0760,0.25,5.710610498786412e-7,24.752,2.3071309384237284e-8
H16_A0759,0.25,0.001798787298218812,37.553,4.789996267192533e-5
H16_A0758,0.25,5.635033973937692e-6,11.369,4.956490433580519e-7
H16_A0756,0.25,6.385796497791898e-7,14.815,4.310358756525075e-8
H16_A0754,0.25,4.405129848185388e-6,84.402,5.2192244830518095e-8
H16_A0753,0.25,5.908322591713917e-4,35.282,1.6745996802091484e-5
H16_A0752,0.25,1.1907977378345129e-5,25.011,4.7610960690676613e-7
H16_A0750,0.25,5.121653186925253e-4,12.319,4.157523489670633e-5
H16_A0749,0.25,5.8072363503558284e-5,74.755,7.768358438038698e-7
H16_A0748,0.25,4.995078964954789e-6,47.342,1.055105184604535e-7
H16_A0746,0.25,0.0011202243316930504,19.19,5.837542114085724e-5
H16_A0745,0.25,1.7641101908775648e-4,50.762,3.47525745809378e-6
H16_A0743,0.25,1.5713579313541098e-4,26.779,5.8678738240939166e-6
H16_A0742,0.25,1.0724403842687706e-6,47.645,2.2508980675176213e-8
H16_A0741,0.25,4.381017627407194e-5,26.08,1.6798380473187093e-6
H16_A0740,0.25,1.8083821675736144e-4,204.647,8.836592608607086e-7
H16_A0739,0.25,6.463074779927626e-5,78.968,8.184422525488332e-7
H16_A0738,0.25,6.595404891413686e-5,20.162,3.271205679701263e-6
H16_A0737,0.25,1.4907316823150636e-4,13.535,1.101390234440387e-5
H16_A0736,0.25,1.1209353970657033e-5,17.722,6.325106630547925e-7
H16_A0733,0.25,3.553147500935249e-5,22.954,1.547942624786638e-6
H16_A0731,0.25,5.3002756714828285e-6,18.13,2.923483547425719e-7
H16_A0730,0.25,6.815339641817636e-8,42.554,1.601574385913812e-9
H16_A0729,0.25,3.5463774933859527e-6,35.52,9.98417087101901e-8
H16_A0728,0.25,1.2141591178821518e-6,50.569,2.4009949136470006e-8
H16_A0723,0.25,1.8443909523263847e-6,53.801,3.4281722501930906e-8
H16_A0720,0.25,2.7179534050834725e-6,17.989,1.5108974401486867e-7
H16_A0719,0.25,1.3569236941169152e-6,51.549,2.6322987722689383e-8
H16_A0718,0.25,4.2020071806214636e-8,29.097,1.4441376020282034e-9
H16_A0717,0.25,2.559386232283607e-6,62.584,4.089521654550056e-8
H16_A0712,0.25,1.847153624636132e-5,43.665,4.230284265741743e-7
H16_A0711,0.25,3.87633076877403e-5,50.565,7.666035338226104e-7
H16_A0709,0.25,8.112346987251598e-7,35.421,2.2902648110588625e-8
H16_A0708,0.25,5.2333745622533444e-5,29.098,1.7985341130845227e-6
H16_A0703,0.25,8.873573798694385e-6,58.558,1.5153478258639955e-7
H16_A0702,0.25,6.699266957882647e-6,10.481,6.391820396796725e-7
H16_A0701,0.25,1.7037254030158493e-4,80.027,2.1289382371147854e-6
H16_A0700,0.25,5.925679335717371e-5,16.241,3.6485926579135344e-6
H16_A0697,0.25,1.206937569834619e-5,14.171,8.516954130510331e-7
H16_A0696,0.25,1.6021091073222914e-6,123.325,1.2990951610154401e-8
H16_A0695,0.25,5.1239288542204895e-5,61.903,8.277351427589114e-7
H16_A0692,0.25,3.562915032046556e-6,69.245,5.145375163616949e-8
H16_A0691,0.25,2.4246798823212105e-5,47.906,5.061328189206385e-7
H16_A0690,0.25,1.1150730351616664e-4,22.127,5.039422583999938e-6
H16_A0689,0.25,3.4765273428319344e-5,38.356,9.063842274564435e-7
H16_A0687,0.25,3.479395275319395e-5,17.224,2.020085505875171e-6
H16_A0686,0.25,3.572578189409889e-5,40.524,8.815956444106922e-7
H16_A0683,0.25,8.430199640200157e-7,27.455,3.070551681005338e-8
H16_A0682,0.25,4.561181204738747e-6,60.094,7.590077553064776e-8
H16_A0681,0.25,2.6963474882009908e-5,21.271,1.2676167026472619e-6
H16_A0680,0.25,6.718987183823268e-5,24.132,2.78426453829905e-6
H16_A0679,0.25,1.998904326108561e-5,33.052,6.047756039297353e-7
H16_A0677,0.25,3.19350296940634e-5,27.079,1.1793282504547214e-6
H16_A0675,0.25,2.891831692671368e-6,26.178,1.1046801484725219e-7
H16_A0672,0.25,8.059245016449673e-6,27.119,2.9718075948411344e-7
H16_A0671,0.25,3.034703716092102e-5,83.895,3.617264099281366e-7
H16_A0670,0.25,7.668562408692471e-6,51.443,1.4906911355660577e-7
H16_A0668,0.25,1.4417234498833916e-6,9.189,1.5689666447746128e-7
H16_A0664,0.25,1.970629541349319e-5,40.313,4.888322728026491e-7
H16_A0663,0.25,7.082594303948725e-6,139.628,5.07247422003375e-8
H16_A0662,0.25,3.809084557690567e-8,46.132,8.25692481941075e-10
H16_A0661,0.25,1.5159480789142551e-5,49.679,3.0514867024582923e-7
H16_A0660,0.25,5.788203625492797e-6,18.625,3.1077603358350585e-7
H16_A0659,0.25,8.629776458097125e-7,53.882,1.60160655842343e-8
H16_A0658,0.25,1.235348709983823e-8,54.18,2.2800825211956864e-10
H16_A0657,0.25,9.167110228880903e-6,86.361,1.0614872719029311e-7
H16_A0655,0.25,2.032565435648457e-5,41.114,4.943730689420775e-7
H16_A0654,0.25,2.889220175034891e-6,17.389,1.661521752277239e-7
H16_A0653,0.25,3.152172736004093e-6,55.956,5.6333060547646245e-8
H16_A0651,0.25,2.477116265125295e-5,97.454,2.541831289762652e-7
H16_A0650,0.25,2.6028322568642416e-5,21.186,1.2285623793374124e-6
H16_A0649,0.25,1.8587946616341699e-6,29.927,6.211095872069269e-8
H16_A0647,0.25,9.17441474014763e-6,71.062,1.291043699888496e-7
H16_A0645,0.25,3.4832306466293725e-6,37.528,9.281684733077628e-8
H16_A0644,0.25,0.0014747509319265855,8.334,1.7695595535476187e-4
H16_A0642,0.25,0.0016657124121294987,104.726,1.590543334157228e-5
H16_A0641,0.25,0.005019048802913177,55.236,9.086553702138418e-5
H16_A0640,0.25,0.001235538878273621,18.725,6.59833846875098e-5
H16_A0639,0.25,7.830339829616901e-5,39.633,1.9757121160691597e-6
H16_A0638,0.25,NaN,12.243,0
H16_A0637,0.25,2.5278256547410168e-5,17.474,1.4466210682963356e-6
H16_A0636,0.25,1.3421627711672058e-6,24.701,5.433637387827237e-8
H16_A0634,0.25,9.05268391361737e-6,20.412,4.4349813411803693e-7
H16_A0633,0.25,5.816570636094441e-6,34.711,1.675713933938648e-7
H16_A0632,0.25,1.9262634976374798e-5,32.317,5.960526959920413e-7
H16_A0631,0.25,NaN,35.479,0
H16_A0630,0.25,8.108959153918925e-6,34.165,2.3734696777166472e-7
H16_A0629,0.25,1.6208242223804128e-7,15.811,1.0251244212133405e-8
H16_A0628,0.25,2.3423479455718863e-5,44.076,5.31433874573892e-7
H16_A0627,0.25,1.2274331978674844e-5,67.108,1.8290415417945466e-7
H16_A0626,0.25,4.897448288348087e-7,95.931,5.105177980369315e-9
H16_A0625,0.25,6.890522718445972e-6,37.614,1.8319037375567535e-7
H16_A0623,0.25,1.9804107579451402e-7,61.528,3.218714663153589e-9
H16_A0622,0.25,1.1992375557017496e-4,33.716,3.556879688283751e-6
H16_A0619,0.25,8.219971896021549e-5,22.982,3.5766999808639587e-6
H16_A0618,0.25,4.7158928931825756e-7,37.879,1.2449887518631895e-8
H16_A0616,0.25,8.919841138226444e-7,22.097,4.036675176823299e-8
H16_A0615,0.25,2.744383128134474e-6,29.186,9.403080682979764e-8
H16_A0613,0.25,1.201666082181427e-4,22.913,5.24447292882393e-6
H16_A0612,0.25,2.4567938537876614e-6,41.344,5.942322595268144e-8
H16_A0611,0.25,1.4063591438550801e-5,112.058,1.255027881860358e-7
H16_A0610,0.25,9.981877783939814e-4,21.61,4.619101241989734e-5
H16_A0609,0.25,4.622713153315453e-6,52.511,8.803323405220721e-8
H16_A0608,0.25,NaN,26.153,0
H16_A0607,0.25,5.938185597280019e-7,15.84,3.7488545437373856e-8
H16_A0602,0.25,1.8071503246468106e-4,26.017,6.946036532447287e-6
H16_A0601,0.25,6.301545427242766e-7,29.271,2.1528288843028138e-8
H16_A0600,0.25,1.0813319370502657e-5,27.926,3.872133270250898e-7
H16_A0599,0.25,3.1453857387234573e-6,32.773,9.597491040562223e-8
H16_A0597,0.25,8.58371556897999e-5,53.906,1.5923488236893836e-6
H16_A0596,0.25,8.606446368296916e-5,18.524,4.646105791566031e-6
H16_A0595,0.25,NaN,43.41,0
H16_A0594,0.25,2.238343443568584e-8,31.036,7.212087393892847e-10
H16_A0593,0.25,9.6739925273455e-6,20.022,4.831681414117221e-7
H16_A0592,0.25,0.0011113735925308162,34.036,3.265288496094771e-5
H16_A0591,0.25,3.521386607814518e-5,16.935,2.079354359500749e-6
H16_A0590,0.25,1.0586695383256709e-7,34.891,3.0342195360570657e-9
H16_A0589,0.25,4.440296712222689e-5,17.982,2.4693008075979806e-6
H16_A0587,0.25,7.876524728087448e-6,46.754,1.6846739804267975e-7
H16_A0586,0.25,8.894237818451606e-5,27.956,3.181513027060955e-6
H16_A0584,0.25,2.639244966081641e-7,50.55,5.2210582909626924e-9
H16_A0583,0.25,1.551006443194767e-6,111.913,1.3859037316440156e-8
H16_A0582,0.25,1.0189908174327986e-6,117.134,8.69935985651304e-9
H16_A0581,0.25,5.070644819624814e-6,52.434,9.670528320602689e-8
H16_A0580,0.25,1.170524794573561e-8,33.475,3.49671335197479e-10
H16_A0578,0.25,1.0308259443621623e-6,46.506,2.216543982200495e-8
H16_A0577,0.25,4.4413078767633085e-5,41.606,1.067468124011755e-6
H16_A0576,0.25,1.0655066286899095e-5,20.617,5.168097340495268e-7
H16_A0575,0.25,4.7269024522880666e-4,55.546,8.509888114874278e-6
H16_A0572,0.25,7.676977980694079e-5,34.308,2.237664096040014e-6
H16_A0571,0.25,2.323119165978667e-4,44.513,5.218967865519436e-6
H16_A0570,0.25,2.7273268251987555e-4,17.145,1.590741805306944e-5
H16_A0568,0.25,0.0014994867508079485,38.447,3.9001398049469364e-5
H16_A0567,0.25,2.9098915427683617e-4,51.214,5.681828294545167e-6
H16_A0566,0.25,0.0017516826673462946,41.328,4.238488838913798e-5
H16_A0565,0.25,2.761245044355172e-6,41.309,6.684366710293573e-8
H16_A0564,0.25,3.0182025705835376e-5,42.017,7.183289074859074e-7
H16_A0563,0.25,2.2628447029489875e-4,35.865,6.3093397544932035e-6
H16_A0562,0.25,3.0323706732647056e-6,109.619,2.7662820070103775e-8
H16_A0561,0.25,1.4357823351810289e-4,34.216,4.196230813598986e-6
H16_A0560,0.25,3.632691968044645e-5,6.993,5.194754709058551e-6
H16_A0559,0.25,8.359673616380304e-5,37.63,2.2215449419028182e-6
H16_A0558,0.25,1.1491437453091236e-4,16.187,7.099176779570789e-6
H16_A0556,0.25,9.74647556719533e-8,21.883,4.453902831967889e-9
H16_A0555,0.25,2.587152058806426e-5,61.981,4.1741050625295274e-7
H16_A0551,0.25,5.346683106127056e-6,66.118,8.08657718945984e-8
H16_A0550,0.25,2.0388157910481947e-5,16.724,1.2190957851280762e-6
H16_A0548,0.25,0.001348747421335784,30.864,4.3699696129334626e-5
H16_A0546,0.25,2.673689314206723e-5,25.439,1.0510198176841555e-6
H16_A0545,0.25,1.0781397002698943e-5,17.921,6.016068859270657e-7
H16_A0543,0.25,5.127917114296964e-4,25.162,2.0379608593501962e-5
H16_A0542,0.25,7.865093974100436e-7,53.123,1.4805440156053754e-8
H16_A0540,0.25,3.3662564357877664e-6,61.393,5.4831274506666334e-8
H16_A0538,0.25,2.3621876878332275e-6,21.25,1.1116177354509305e-7
H16_A0537,0.25,1.2601794665118336e-4,58.08,2.169730486418446e-6
H16_A0536,0.25,5.761376455828207e-5,22.908,2.515006310384235e-6
H16_A0535,0.25,1.5098044500678528e-5,13.559,1.1135072277216999e-6
H16_A0534,0.25,2.389418363720335e-4,37.438,6.3823344295110185e-6
H16_A0533,0.25,6.271809417441794e-4,17.042,3.680207380261585e-5
H16_A0532,0.25,1.0469799439654943e-4,38.479,2.720912560008041e-6
H16_A0531,0.25,9.333786760192439e-5,56.222,1.6601662623514708e-6
H16_A0530,0.25,5.413784495848987e-7,57.416,9.429051999179647e-9
H16_A0529,0.25,8.284553847415037e-6,13.762,6.019876360568985e-7
H16_A0527,0.25,7.799869658686699e-5,36.967,2.1099547322440825e-6
H16_A0525,0.25,8.64396055779088e-5,32.971,2.62168589299411e-6
H16_A0524,0.25,1.0767387243818536e-5,56.985,1.889512546076781e-7
H16_A0523,0.25,9.967514683846165e-5,39.034,2.553546826829473e-6
H16_A0522,0.25,9.954954884610313e-6,22.921,4.343159061389256e-7
H16_A0521,0.25,2.9311746461903467e-4,76.638,3.824701383374236e-6
H16_A0520,0.25,8.313288509652563e-5,20.786,3.9994652697260475e-6
H16_A0519,0.25,1.0160148488700723e-5,28.494,3.5657150588547493e-7
H16_A0518,0.25,9.610663489523535e-6,32.5,2.957127227545703e-7
H16_A0517,0.25,7.10681255919774e-5,15.133,4.6962350883484705e-6
H16_A0515,0.25,8.990562918238509e-4,38.104,2.359480085617916e-5
H16_A0513,0.25,1.056093034835869e-4,38.282,2.758719593636354e-6
H16_A0512,0.25,2.679884607253466e-4,53.747,4.986110121966744e-6
H16_A0510,0.25,1.9990784510416979e-4,38.463,5.197406471262506e-6
H16_A0509,0.25,5.3988588558854e-6,28.001,1.9280950165656227e-7
H16_A0507,0.25,5.78187046579142e-5,26.342,2.1949246320672006e-6
H16_A0506,0.25,2.475542064768134e-4,51.327,4.823079597031063e-6
H16_A0505,0.25,3.107515368551676e-5,17.055,1.8220553318977873e-6
H16_A0504,0.25,3.930704542321975e-5,43.926,8.948469112420833e-7
H16_A0503,0.25,6.040310674233631e-5,38.645,1.5630251453573892e-6
H16_A0502,0.25,4.6752109113176165e-5,8.881,5.264284327573039e-6
H16_A0499,0.25,3.9208497923031814e-5,44.021,8.906771296206768e-7
H16_A0496,0.25,8.047869796924627e-5,20.363,3.952202424458393e-6
H16_A0495,0.25,2.6299547506576805e-4,19.844,1.3253148310107239e-5
H16_A0493,0.25,9.270402759598934e-5,24.797,3.7385178689353284e-6
H16_A0492,0.25,4.836262946870426e-4,23.202,2.0844164067194318e-5
H16_A0490,0.25,4.469081943470937e-4,45.602,9.800188464258008e-6
H16_A0489,0.25,5.512765552021203e-6,50.934,1.0823350909061145e-7
H16_A0488,0.25,3.16567978912513e-5,38.929,8.131931950795371e-7
H16_A0487,0.25,1.652593974294895e-8,32.571,5.073820190644731e-10
H16_A0486,0.25,8.262887316900422e-7,30.094,2.7456926021467476e-8
H16_A0484,0.25,8.54011523958113e-5,16.828,5.0749436888407e-6
H16_A0481,0.25,4.390262705705018e-5,14.979,2.930945126981119e-6
H16_A0478,0.25,1.0559257795784186e-4,44.374,2.3796046774652243e-6
H16_A0477,0.25,2.333331910296076e-4,39.076,5.9712660208211585e-6
H16_A0476,0.25,8.698482440436269e-6,30.576,2.8448725930259906e-7
H16_A0475,0.25,1.1028506581405418e-4,27.112,4.06775840270191e-6
H16_A0473,0.25,NaN,26.887,0
H16_A0472,0.25,0.0019794519274113974,32.964,6.004889963024503e-5
H16_A0471,0.25,2.1358453276739743e-4,47.333,4.5123810611496716e-6
H16_A0470,0.25,2.809837549976332e-5,36.333,7.733568794143979e-7
H16_A0468,0.25,2.4936722423500134e-5,32.046,7.781539793890076e-7
H16_A0467,0.25,2.1903288891052465e-5,40.964,5.346960475308189e-7
H16_A0466,0.25,3.008829410927935e-7,70.287,4.280776546058212e-9
H16_A0465,0.25,1.4172708483409236e-5,12.166,1.1649439818682588e-6
