locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A0571,0.25,2.296550939759857e-4,44.513,5.159281422864909e-6
H16_A0570,0.25,2.431836436752723e-4,17.145,1.4183939555279807e-5
H16_A0568,0.25,0.0010647957694637144,38.447,2.769515877607393e-5
H16_A0567,0.25,2.505295557561679e-4,51.214,4.891817779438589e-6
H16_A0566,0.25,8.442316592610591e-4,41.328,2.0427595317002013e-5
H16_A0565,0.25,6.5558179267545175e-6,41.309,1.5870192758852833e-7
H16_A0564,0.25,5.553253279219588e-5,42.017,1.3216682007805384e-6
H16_A0563,0.25,1.3973895384565918e-4,35.865,3.896248538844533e-6
H16_A0562,0.25,6.506176486372441e-6,109.619,5.9352634911579576e-8
H16_A0561,0.25,3.855240702559589e-4,34.216,1.1267362352582387e-5
H16_A0560,0.25,8.743558680409372e-6,6.993,1.2503301416286817e-6
H16_A0559,0.25,2.90515310478092e-4,37.63,7.720311200587085e-6
H16_A0558,0.25,7.162893039204234e-5,16.187,4.4250899111658945e-6
H16_A0556,0.25,NaN,21.883,0
H16_A0555,0.25,3.0036059411271247e-5,61.981,4.84601077931483e-7
H16_A0551,0.25,5.038533466280692e-6,66.118,7.620517054781892e-8
H16_A0550,0.25,1.316565004202151e-5,16.724,7.872309281285284e-7
H16_A0548,0.25,0.0012019779822652103,30.864,3.894433586914238e-5
H16_A0546,0.25,4.512326643874595e-5,25.439,1.7737830275854378e-6
H16_A0545,0.25,5.520347841574719e-6,17.921,3.080379354709402e-7
H16_A0543,0.25,2.3222054294682863e-4,25.162,9.229017683285457e-6
H16_A0542,0.25,3.0124491666298897e-6,53.123,5.6707060343540263e-8
H16_A0540,0.25,9.040179362563625e-6,61.393,1.4725097914360962e-7
H16_A0538,0.25,1.176758983189516e-6,21.25,5.537689332656546e-8
H16_A0537,0.25,1.77107332990766e-4,58.08,3.049368680970489e-6
H16_A0536,0.25,3.7616786908809456e-5,22.908,1.6420807974860074e-6
H16_A0535,0.25,5.950420928846303e-6,13.559,4.388539662841141e-7
H16_A0534,0.25,1.5786279404974652e-4,37.438,4.216646029428562e-6
H16_A0533,0.25,6.724487720869179e-4,17.042,3.945832484960203e-5
H16_A0532,0.25,9.509991395843189e-5,38.479,2.471475712945552e-6
H16_A0531,0.25,2.945813568901461e-4,56.222,5.23961006172221e-6
H16_A0530,0.25,2.5807476515497865e-6,57.416,4.4948231356238444e-8
H16_A0529,0.25,1.3517673349877684e-5,13.762,9.822462832348267e-7
H16_A0527,0.25,1.4696249585256113e-4,36.967,3.975505068102933e-6
H16_A0525,0.25,1.3088428492854162e-4,32.971,3.969678958131134e-6
H16_A0524,0.25,9.873366454783091e-5,56.985,1.7326255075516525e-6
H16_A0523,0.25,1.9700690554688718e-4,39.034,5.047059116331588e-6
H16_A0522,0.25,1.8926284985747296e-5,22.921,8.257181181339077e-7
H16_A0521,0.25,3.6298696888328966e-4,76.638,4.7363836332275074e-6
H16_A0520,0.25,9.018717747614668e-5,20.786,4.338842368716765e-6
H16_A0519,0.25,9.189775053804933e-6,28.494,3.225161456378512e-7
H16_A0518,0.25,5.912434191025121e-6,32.5,1.8192105203154217e-7
H16_A0517,0.25,9.555357298523504e-5,15.133,6.3142518327651516e-6
H16_A0515,0.25,6.877255489190724e-4,38.104,1.8048644470897344e-5
H16_A0513,0.25,5.3938287493157906e-5,38.282,1.4089725587262397e-6
H16_A0512,0.25,2.1053452830626458e-4,53.747,3.917140087935412e-6
H16_A0510,0.25,1.4164161840147794e-4,38.463,3.6825421418370365e-6
H16_A0509,0.25,1.4287747010470793e-5,28.001,5.102584554291201e-7
H16_A0507,0.25,4.7878732069374255e-5,26.342,1.8175815074547967e-6
H16_A0506,0.25,2.7117737507685374e-4,51.327,5.283327977026784e-6
H16_A0505,0.25,1.9308840655400257e-5,17.055,1.1321513137144683e-6
H16_A0504,0.25,4.662645424291626e-5,43.926,1.0614773537976656e-6
H16_A0503,0.25,2.663074166080233e-5,38.645,6.891122179014705e-7
H16_A0502,0.25,2.9811072548239707e-5,8.881,3.3567247548969382e-6
H16_A0499,0.25,4.930756488836411e-5,44.021,1.1200918854265946e-6
H16_A0496,0.25,2.1238124502373715e-4,20.363,1.0429762069623197e-5
H16_A0495,0.25,4.3221562323776983e-4,19.844,2.178067039093781e-5
H16_A0493,0.25,1.1560547537392023e-4,24.797,4.66207506448039e-6
H16_A0492,0.25,2.9745626826791974e-4,23.202,1.2820285676576148e-5
H16_A0490,0.25,5.544878535743526e-4,45.602,1.2159288048207372e-5
H16_A0489,0.25,1.7547862254734156e-6,50.934,3.445215819439698e-8
H16_A0488,0.25,2.6817676613786745e-5,38.929,6.888868610492627e-7
H16_A0487,0.25,8.177385799980147e-8,32.571,2.510633938159758e-9
H16_A0486,0.25,4.456732369909075e-6,30.094,1.4809371867844336e-7
H16_A0484,0.25,6.67299683297199e-5,16.828,3.965412902883284e-6
H16_A0481,0.25,1.028312591996101e-4,14.979,6.865028319621477e-6
H16_A0478,0.25,8.356203284186287e-5,44.374,1.8831305007856598e-6
H16_A0477,0.25,1.2179463367694878e-4,39.076,3.1168654334360933e-6
H16_A0476,0.25,9.257530496694143e-6,30.576,3.0277114392641753e-7
H16_A0475,0.25,2.026823581227305e-4,27.112,7.4757435129363565e-6
H16_A0473,0.25,6.290680681975786e-7,26.887,2.339673701779963e-8
H16_A0472,0.25,0.002935666783991294,32.964,8.905675233561747e-5
H16_A0471,0.25,2.3893401457424147e-4,47.333,5.0479372652111945e-6
H16_A0470,0.25,4.079989883296842e-5,36.333,1.122943297634889e-6
H16_A0468,0.25,2.749255849317829e-5,32.046,8.57909208424711e-7
H16_A0467,0.25,2.9805065104128323e-5,40.964,7.275916683948912e-7
H16_A0466,0.25,1.219680824324752e-6,70.287,1.7352865029447153e-8
H16_A0465,0.25,2.135334507715022e-5,12.166,1.7551656318551885e-6
H16_A0464,0.25,2.5197746539558716e-4,28.038,8.986998551807801e-6
H16_A0463,0.25,3.5738600311165265e-6,34.871,1.0248802819295479e-7
H16_A0462,0.25,4.828263379570422e-5,41.776,1.1557505217278874e-6
H16_A0461,0.25,1.421810378636977e-4,86.036,1.6525761060916094e-6
H16_A0460,0.25,2.586215536208124e-4,64.502,4.0095121642865716e-6
H16_A0459,0.25,1.9091418001964358e-5,24.406,7.822428092257788e-7
H16_A0458,0.25,2.2243088634933415e-5,50.017,4.447105711044928e-7
H16_A0457,0.25,4.734546354852342e-5,18.346,2.5806968030373606e-6
H16_A0456,0.25,3.448963119206728e-6,29.244,1.1793746133246915e-7
H16_A0455,0.25,5.953980672814933e-5,18.357,3.2434388368551145e-6
H16_A0454,0.25,2.0167109781065933e-5,33.361,6.045115488464354e-7
H16_A0451,0.25,2.0865066208844963e-5,13.114,1.5910527839595063e-6
H16_A0449,0.25,1.1214124625135578e-4,22.625,4.956519171330642e-6
H16_A0447,0.25,6.854606512331683e-5,27.107,2.5287219213973082e-06
H16_A0446,0.25,6.0664920448167806e-5,33.939,1.7874692963307052e-6
H16_A0444,0.25,5.363035604913208e-5,15.236,3.519976112439753e-6
H16_A0443,0.25,3.0768202895545962e-6,68.65,4.481894085294386e-8
H16_A0442,0.25,2.0020597113385664e-5,16.511,1.212561147924757e-6
H16_A0441,0.25,2.348213984567378e-4,147.567,1.5912866593258507e-6
H16_A0440,0.25,NaN,22.213,0
H16_A0439,0.25,2.2490548104528022e-5,16.916,1.3295429241267451e-6
H16_A0438,0.25,2.3450951782733585e-4,84.836,2.7642689168199332e-6
H16_A0437,0.25,1.136261540820699e-4,27.599,4.117038808727487e-6
H16_A0436,0.25,1.0320702626093885e-4,33.187,3.1098630867791257e-6
H16_A0435,0.25,3.496853673093764e-6,46.885,7.45836338507788e-8
H16_A0434,0.25,2.0934079823378704e-5,19.767,1.059041828470618e-6
H16_A0433,0.25,9.861041858673802e-5,37.185,2.6518870132240963e-6
H16_A0432,0.25,3.0007510188773782e-5,17.192,1.7454345154009877e-6
H16_A0431,0.25,3.991942809686647e-6,12.378,3.2250305458770777e-7
H16_A0430,0.25,5.070426963455132e-6,52.238,9.706395657289965e-8
H16_A0429,0.25,6.427368070684271e-6,70.212,9.154230146818594e-8
H16_A0428,0.25,1.9564764796279355e-4,28.14,6.952652734996217e-6
H16_A0427,0.25,1.974134764198546e-4,56.671,3.483500845579831e-6
H16_A0424,0.25,1.148821082582585e-6,24.197,4.747783124282287e-8
H16_A0423,0.25,1.7741794381960867e-6,35.089,5.056226846578947e-8
H16_A0422,0.25,5.829666706862741e-8,34.934,1.6687658747531746e-9
H16_A0419,0.25,1.9094858383851887e-4,115.097,1.6590231182265296e-6
H16_A0418,0.25,4.210323280315575e-6,19.212,2.1915070166123124e-7
H16_A0416,0.25,2.3456971019984877e-6,21.431,1.0945346003445886e-7
H16_A0414,0.25,1.3397416641274775e-5,17.913,7.479158511290557e-7
H16_A0413,0.25,6.617419306517789e-6,32.566,2.0320024892580568e-7
H16_A0412,0.25,4.3823530167766395e-5,12.519,3.5005615598503393e-6
H16_A0408,0.25,1.480076194165112e-7,10.191,1.4523365657591128e-8
H16_A0407,0.25,3.060202944653776e-5,12.116,2.5257535033458038e-6
H16_A0406,0.25,NaN,42.658,0
H16_A0405,0.25,1.9981969192317306e-6,32,6.244365372599158e-8
H16_A0404,0.25,1.46169984570783e-6,34.366,4.253331332444364e-8
H16_A0402,0.25,1.4393336843520574e-4,18.666,7.710991558727404e-6
H16_A0401,0.25,2.580124187849168e-7,43.511,5.9298204772337295e-9
H16_A0400,0.25,1.1119340956703436e-4,105.658,1.0523898764602241e-6
H16_A0399,0.25,3.9601915906570424e-5,20.868,1.8977341339165433e-6
H16_A0398,0.25,1.384451568776903e-5,17.155,8.070251056700106e-7
H16_A0394,0.25,3.003986027324229e-4,20.448,1.4690854984958084e-5
H16_A0393,0.25,8.042300617307547e-6,14.108,5.700524962650657e-7
H16_A0392,0.25,1.9215673459384266e-5,71.506,2.687281271415583e-7
H16_A0391,0.25,1.7868097404248829e-4,35.339,5.0561977996685895e-6
H16_A0390,0.25,2.5455161823926396e-6,22.907,1.1112394387709607e-7
H16_A0389,0.25,6.281636552421783e-5,23.008,2.7301966935073815e-6
H16_A0388,0.25,1.6216652203112757e-4,28.849,5.621218136889583e-6
H16_A0384,0.25,8.787356230116818e-5,16.395,5.359778121449722e-6
H16_A0382,0.25,3.3317556708585216e-5,13.638,2.4429943326429987e-6
H16_A0380,0.25,4.873077997715042e-5,25.024,1.9473617318234663e-6
H16_A0379,0.25,5.074680867824594e-6,42.368,1.1977626670658502e-7
H16_A0378,0.25,4.177822126479382e-5,73.636,5.673613621705934e-7
H16_A0376,0.25,0.00030468891853601597,71.626,4.253887115516935e-6
H16_A0372,0.25,9.063776126454777e-4,34.01,2.6650326746412168e-5
H16_A0369,0.25,2.4175660056993862e-5,64.478,3.749443229782851e-7
H16_A0368,0.25,7.867478407052691e-6,9.637,8.163825264141009e-7
H16_A0366,0.25,2.9074716467394588e-5,24.252,1.1988585051704844e-6
H16_A0365,0.25,3.8777361987525594e-4,48.599,7.979045245277803e-6
H16_A0364,0.25,1.3338327518405834e-4,57.504,2.319547773790664e-6
H16_A0363,0.25,1.9535441188664156e-4,40.869,4.78001448253301e-6
H16_A0362,0.25,1.719762755731611e-4,24.19,7.109395435021128e-6
H16_A0361,0.25,3.9703351592895015e-4,24.774,1.6026217644665784e-5
H16_A0360,0.25,2.3587011522219834e-5,21.303,1.1072154871248104e-6
H16_A0359,0.25,4.6123307289242123e-4,47.214,9.76898955590336e-6
H16_A0358,0.25,4.073369166320077e-7,32.495,1.2535372107462923e-8
H16_A0357,0.25,5.4921414456987927e-05,29.092,1.8878528274779297e-6
H16_A0356,0.25,4.942632128942016e-4,37.755,1.3091331291066126e-5
H16_A0355,0.25,1.7747812960832126e-4,31.509,5.632617017624211e-6
H16_A0354,0.25,4.577511639924082e-6,34.683,1.319814214434761e-7
H16_A0353,0.25,2.032298526382729e-5,22.463,9.047315703079415e-7
H16_A0350,0.25,1.1732465498677203e-5,25.896,4.530609166928175e-7
H16_A0349,0.25,2.3679962118601815e-7,28.471,8.317221776053463e-9
H16_A0347,0.25,1.0430418994347198e-6,32.044,3.255030269113469e-8
H16_A0346,0.25,5.475692443887836e-6,8.062,6.791977727471889e-7
H16_A0345,0.25,6.109882274769859e-6,22.418,2.7254359330760366e-7
H16_A0343,0.25,1.5312634546482973e-5,59.731,2.563599227617648e-7
H16_A0342,0.25,1.1353416587455354e-4,45.456,2.4976717237450183e-6
H16_A0340,0.25,2.6181840162107815e-5,35.19,7.440136448453486e-7
H16_A0339,0.25,2.3103724239824447e-6,29.935,7.717963667888575e-8
H16_A0338,0.25,1.1286697723244945e-4,17.615,6.407435551089949e-6
H16_A0337,0.25,1.9919436615613837e-4,34.004,5.857968655338735e-6
H16_A0334,0.25,3.1329947980369494e-5,9.524,3.2895787463638693e-6
H16_A0333,0.25,8.844187181468105e-6,14.254,6.204705473178128e-7
H16_A0331,0.25,2.4101547627895372e-4,58.332,4.131788319943663e-6
H16_A0330,0.25,5.064373991994444e-5,26.812,1.8888460361011651e-6
H16_A0328,0.25,5.0779687407853976e-5,18.392,2.760966040009459e-6
H16_A0324,0.25,4.374321903293708e-5,15.925,2.7468269408437727e-6
H16_A0323,0.25,1.6737966050143179e-4,34.977,4.7854207193707805e-6
H16_A0322,0.25,4.696247768595802e-4,47.989,9.786092164028844e-6
H16_A0321,0.25,2.3229935781316165e-5,52.841,4.3961953372033393e-7
H16_A0320,0.25,1.748592484593827e-4,12.163,1.437632561534019e-5
H16_A0319,0.25,8.44881105838525e-5,28.643,2.9496948847485425e-6
H16_A0318,0.25,5.2465126390259024e-5,10.147,5.17050619791653e-6
H16_A0317,0.25,9.589638099459147e-7,54.643,1.7549618614386374e-8
H16_A0316,0.25,0.0036840371036646856,55.477,6.640656675135075e-5
H16_A0315,0.25,0.0020287615206116614,35.376,5.734852783275841e-5
H16_A0314,0.25,0.002098609767155433,38.529,5.446831651886717e-5
H16_A0313,0.25,6.770948669038516e-5,36.924,1.833752754045747e-6
H16_A0312,0.25,4.540862331853945e-5,59.297,7.657828105728697e-7
H16_A0311,0.25,0.0011288991100143137,86.756,1.3012346235583864e-5
H16_A0310,0.25,1.1272647638821743e-4,26.426,4.265741178695884e-6
H16_A0308,0.25,4.084502446688259e-6,21.137,1.9323945908540755e-7
H16_A0307,0.25,1.1089496290853926e-5,17.989,6.16459852735223e-7
H16_A0306,0.25,8.382885038098817e-6,19.379,4.3257572826765144e-7
H16_A0305,0.25,3.652870685370073e-5,77.113,4.737036148729881e-7
H16_A0304,0.25,6.291916015970383e-5,43.566,1.4442262351306945e-6
H16_A0303,0.25,8.235007293637716e-5,11.196,7.355311980741083e-6
H16_A0302,0.25,2.2111952009340222e-4,43.619,5.0693395101538825e-6
H16_A0301,0.25,3.089481135882601e-5,22.798,1.3551544591115892e-6
H16_A0300,0.25,1.1259158902531987e-5,12.16,9.25917672905591e-7
H16_A0298,0.25,1.2546595465647085e-5,71.251,1.760900964989556e-7
H16_A0297,0.25,4.978519818055908e-5,47.599,1.0459294981104451e-6
H16_A0295,0.25,5.789692682194603e-6,25.777,2.2460692408715533e-7
H16_A0293,0.25,3.229592860203682e-4,34.038,9.488198073340625e-6
H16_A0292,0.25,1.4687055049152975e-5,13.405,1.0956400633459885e-6
H16_A0291,0.25,1.0977096106664201e-4,44.727,2.454243769236524e-6
H16_A0290,0.25,3.853333401045512e-5,30.352,1.2695484320787798e-6
H16_A0289,0.25,3.831792779012841e-4,48.129,7.96150507804617e-6
H16_A0286,0.25,6.0038287705527334e-5,35.56,1.6883657959934571e-6
H16_A0285,0.25,3.537728101256864e-5,72.296,4.893393965443267e-7
H16_A0284,0.25,1.797587348807167e-4,25.176,7.140083209434251e-6
H16_A0283,0.25,4.9656966709393044e-5,15.043,3.3010015761080264e-6
H16_A0282,0.25,1.8784919672254678e-4,30.227,6.214615963295953e-6
H16_A0281,0.25,1.0974465564768923e-4,15.743,6.971012872240947e-6
H16_A0280,0.25,8.51309057426256e-6,120.966,7.03758954934656e-8
H16_A0278,0.25,6.686773947114633e-6,51.074,1.309232475841844e-7
H16_A0275,0.25,1.8725616353455318e-6,35.003,5.349717553768339e-8
H16_A0274,0.25,1.504045633409332e-5,12.725,1.1819612050368032e-6
H16_A0273,0.25,1.7577863710460128e-4,54.19,3.2437467633253605e-6
H16_A0272,0.25,0.0010031126277721912,47.156,2.1272216213677817e-5
H16_A0271,0.25,3.0195684691357694e-6,52.516,5.749806666798251e-8
H16_A0270,0.25,3.869750596936168e-6,35.548,1.0885986826083513e-7
H16_A0269,0.25,5.593263924612733e-5,15.95,3.5067485420769486e-6
H16_A0267,0.25,1.4572687261460084e-6,18.038,8.078881950027766e-8
H16_A0266,0.25,8.881133920486488e-6,34.544,2.570962806995857e-7
H16_A0265,0.25,8.222988978879749e-6,33.881,2.427020742858755e-7
H16_A0263,0.25,3.5514587768226466e-4,66.071,5.375215717671364e-6
H16_A0261,0.25,3.0649881528344994e-5,31.572,9.707931562252943e-7
H16_A0259,0.25,1.041282749407194e-5,15.235,6.8348063630272e-7
H16_A0258,0.25,1.0483222995037068e-4,29.851,3.5118498526136707e-6
H16_A0257,0.25,1.259521619208995e-4,42.827,2.940952247902013e-6
H16_A0254,0.25,2.8216725054811562e-5,16.03,1.7602448568191865e-6
H16_A0252,0.25,3.6376997999267783e-4,25.862,1.4065810068543726e-5
H16_A0251,0.25,4.560725175192908e-5,36.219,1.2592079226905515e-6
H16_A0250,0.25,4.2483106461869253e-4,72.851,5.831506288433824e-6
H16_A0249,0.25,3.1035546615940623e-6,20.5,1.5139291032166156e-7
H16_A0248,0.25,9.55997401023894e-8,28.853,3.3133379580074655e-9
H16_A0247,0.25,9.789287214238853e-6,13.01,7.52443290871549e-7
H16_A0246,0.25,3.399654278412378e-4,30.835,1.1025309805131761e-5
H16_A0243,0.25,2.7182156546867915e-4,29.185,9.31374217812846e-6
H16_A0242,0.25,3.0083619571809452e-5,16.114,1.8669243869808523e-6
H16_A0241,0.25,3.799111342968979e-5,15.882,2.392086225266956e-6
H16_A0240,0.25,5.841216497674678e-6,18.137,3.2206078721258633e-7
H16_A0239,0.25,2.4216206058564374e-4,39.978,6.057383075332526e-6
H16_A0237,0.25,NaN,6.477,0
H16_A0236,0.25,1.2085957418136533e-4,42.084,2.8718651787226814e-6
H16_A0234,0.25,7.478651149738774e-5,64.338,1.162400315480552e-6
H16_A0233,0.25,1.2636871677941476e-5,60.967,2.0727396260175958e-7
H16_A0232,0.25,2.2228480982020655e-5,50.602,4.3928068025020065e-7
H16_A0231,0.25,3.571756272156266e-4,35.533,1.0051941215648176e-5
H16_A0229,0.25,7.195158587676241e-6,32.88,2.1883085728942337e-7
H16_A0228,0.25,3.161649496270943e-4,34.097,9.272515166351712e-6
H16_A0226,0.25,4.898995099684648e-5,31.078,1.576354688102403e-6
H16_A0225,0.25,1.2760877424389884e-5,51.023,2.501004924130271e-7
H16_A0223,0.25,7.48397831861029e-5,29.536,2.53384964741681e-6
H16_A0222,0.25,2.1841557929911293e-5,14.845,1.4713073714995817e-6
H16_A0221,0.25,NaN,8.326,0
H16_A0220,0.25,4.319472591762714e-4,34.025,1.2694996595922746e-5
H16_A0219,0.25,1.7302089174063245e-4,35.022,4.940348687700087e-6
H16_A0218,0.25,1.1496380656283408e-6,45.21,2.5428844627921716e-8
H16_A0217,0.25,8.991725462224117e-8,30.654,2.93329596862534e-9
H16_A0215,0.25,6.5017937170567895e-6,32.514,1.9996905077987293e-7
H16_A0214,0.25,3.6678403536000894e-6,20.114,1.8235260781545635e-7
H16_A0213,0.25,1.9389414476466037e-5,15.425,1.257012283725513e-6
H16_A0212,0.25,4.71456260630784e-5,22.684,2.0783647532656675e-6
H16_A0210,0.25,4.2219339054427516e-5,24.488,1.7240827774594705e-6
H16_A0209,0.25,5.1246421862153456e-5,35.379,1.4484983143150867e-6
H16_A0207,0.25,2.3568545476263845e-6,7.892,2.98638437357626e-7
H16_A0205,0.25,5.325566043103389e-5,33.574,1.5862173238527993e-6
H16_A0204,0.25,7.592630377809533e-5,17.048,4.45367807238945e-6
H16_A0203,0.25,1.7891103019506888e-5,49.35,3.6253501559284475e-7
H16_A0202,0.25,2.9885055792818776e-5,21.586,1.3844647360705447e-6
H16_A0198,0.25,0.0020658533487567946,34.266,6.0288722020568336e-5
H16_A0197,0.25,1.3859510986955736e-4,33.164,4.1790830379193515e-6
H16_A0196,0.25,3.163619234404929e-5,19.4,1.630731564126252e-6
H16_A0195,0.25,5.422368138722492e-4,41.216,1.3155978597443934e-5
H16_A0194,0.25,5.47990961415284e-4,25.14,2.1797572053113922e-5
H16_A0193,0.25,1.9920967267822543e-4,44.74,4.452607793433738e-6
H16_A0191,0.25,9.93359950186666e-7,78.971,1.2578794116658849e-8
H16_A0190,0.25,3.386379061129866e-5,34.082,9.935975180828197e-7
H16_A0188,0.25,5.778915717101397e-5,15.647,3.693305884259856e-6
H16_A0187,0.25,8.751784880033974e-5,17.093,5.120098800698517e-6
H16_A0186,0.25,2.435682202609367e-4,32.63,7.464548582927879e-6
H16_A0185,0.25,1.6732961122050934e-4,34.149,4.899985686857869e-6
H16_A0184,0.25,1.0343851811105254e-4,72.728,1.4222654013729586e-6
H16_A0182,0.25,1.3787066454932408e-4,25.437,5.4200835220082596e-6
H16_A0180,0.25,3.289510066997573e-4,54.275,6.060820022105155e-6
H16_A0179,0.25,3.5787768817688e-4,28.128,1.2723182884559158e-5
H16_A0178,0.25,1.9094795003307347e-5,30.101,6.343574965385651e-7
H16_A0177,0.25,9.395667222498731e-5,58.281,1.6121321223895833e-6
H16_A0176,0.25,6.718551758779631e-5,25.885,2.5955386358043777e-6
H16_A0175,0.25,6.90515046746335e-6,16.069,4.297187421409765e-7
H16_A0174,0.25,1.5275463400972193e-4,24.666,6.192922809118703e-6
H16_A0173,0.25,1.3176351869431568e-4,24.505,5.377005455797416e-6
H16_A0172,0.25,1.7426692395215203e-4,40.398,4.31375127363117e-6
H16_A0171,0.25,2.6626260977799666e-5,23.87,1.115469668110585e-6
H16_A0170,0.25,3.909116604239063e-4,41.031,9.527227228775957e-6
H16_A0169,0.25,2.0996391436892698e-4,24.909,8.429239004734312e-6
H16_A0167,0.25,2.2487838738267983e-4,42.824,5.251223318295345e-6
H16_A0166,0.25,9.722483211873124e-6,16.567,5.868584059801487e-7
H16_A0165,0.25,1.406234656641678e-6,17.384,8.089246759328567e-8
H16_A0164,0.25,1.521986641162055e-4,40.002,3.8047763640869333e-6
H16_A0163,0.25,1.9277093925190937e-5,30.481,6.324298390863468e-7
H16_A0162,0.25,8.278473519880415e-7,28.894,2.8651185436008908e-8
H16_A0161,0.25,5.09582651672589e-4,23.341,2.1832083101520457e-5
H16_A0160,0.25,3.759311342199412e-5,26.342,1.4271169016017812e-6
H16_A0158,0.25,1.1292134721742358e-4,11.525,9.797947697824172e-6
H16_A0157,0.25,8.44304180877302e-6,15.522,5.439403304195993e-7
H16_A0155,0.25,8.751986832561583e-6,51.52,1.698755208183537e-7
H16_A0154,0.25,1.176674552731087e-6,15.184,7.749437254551416e-8
H16_A0153,0.25,5.173836360189244e-5,23.411,2.210002289602855e-6
H16_A0152,0.25,9.780910468991582e-5,13.693,7.143000415534639e-6
H16_A0151,0.25,2.085843065982359e-4,101.074,2.063679151891049e-6
H16_A0150,0.25,0.0013430053762276304,34.446,3.898871788386548e-5
H16_A0149,0.25,2.836085914090988e-5,19.2,1.4771280802557229e-6
H16_A0148,0.25,1.2880458235610281e-6,9.755,1.320395513645339e-7
H16_A0147,0.25,4.274633688271835e-5,29.667,1.4408715705234217e-6
H16_A0146,0.25,1.3982497762322641e-5,34.778,4.0205008230268104e-7
H16_A0145,0.25,1.0155581459237948e-5,29.708,3.418466897548791e-7
H16_A0144,0.25,4.3870039509383475e-5,34.936,1.255725884743058e-6
H16_A0143,0.25,2.7087372333977673e-4,35.666,7.594732331626106e-6
H16_A0142,0.25,7.530979956870931e-6,30.045,2.50656680208718e-7
H16_A0141,0.25,7.558547775895547e-5,26.584,2.8432695515706996e-6
H16_A0140,0.25,1.4452580426784257e-5,44.576,3.242233584615994e-7
H16_A0139,0.25,1.2097338233123335e-4,33.924,3.5660117418710454e-6
H16_A0138,0.25,4.844214494178954e-5,17.924,2.7026414272366405e-6
H16_A0137,0.25,1.651441681392016e-5,26.119,6.322759988483539e-7
H16_A0136,0.25,5.1690220841600955e-5,28.354,1.8230309953304985e-6
H16_A0135,0.25,3.29387488931732e-5,32.284,1.0202809098368604e-6
H16_A0134,0.25,1.2129669576693182e-5,40.593,2.9881185368642826e-7
H16_A0133,0.25,4.151768040036324e-5,30.908,1.3432664811816758e-6
H16_A0132,0.25,2.0906758886510693e-6,33.501,6.240637260532727e-8
H16_A0131,0.25,1.2010835856669424e-6,24.584,4.885631246611383e-8
H16_A0128,0.25,6.640199107780362e-7,33.587,1.977014650841207e-8
H16_A0125,0.25,3.0999749087903893e-6,35.743,8.672956687436392e-8
H16_A0124,0.25,1.4216037618197086e-6,23.069,6.162398724780913e-8
H16_A0120,0.25,3.390261659379465e-6,35.754,9.482188452703096e-8
H16_A0118,0.25,1.9947376181157843e-4,25.105,7.945579040493065e-6
H16_A0116,0.25,1.6038717765333915e-4,83.245,1.926688421566931e-6
H16_A0114,0.25,4.5109113753561695e-6,34.326,1.3141383718919096e-7
H16_A0113,0.25,8.737133098693867e-4,37.091,2.355593836427669e-5
H16_A0110,0.25,8.356323840228482e-5,17.04,4.903945915627044e-6
H16_A0109,0.25,1.292633823988912e-5,35.974,3.593244632203569e-7
H16_A0107,0.25,8.839794036872172e-5,28.17,3.138017052492784e-6
H16_A0106,0.25,3.6971316059052054e-5,13.685,2.701594158498506e-6
H16_A0105,0.25,1.4102707481824624e-6,15.453,9.12619393116199e-8
H16_A0104,0.25,3.1899666713195197e-6,35.475,8.992154112246709e-8
H16_A0102,0.25,4.763359097041143e-6,34.61,1.376295607350807e-7
H16_A0101,0.25,5.08577875841651e-6,86.279,5.8945731387898666e-8
H16_A0097,0.25,3.5612432010693377e-7,34.053,1.0457942621999054e-8
H16_A0096,0.25,3.739615958685413e-6,45.116,8.28889076754458e-8
H16_A0095,0.25,4.631628387771457e-6,20.408,2.269516066136543e-7
H16_A0093,0.25,2.3062756371999562e-5,18.998,1.2139570676913129e-6
H16_A0092,0.25,4.780735152683178e-5,35.22,1.3573921501087955e-6
H16_A0091,0.25,6.015350607584035e-5,32.912,1.827707403860001e-6
H16_A0090,0.25,4.977723927829702e-7,34.31,1.4508084896035271e-8
H16_A0089,0.25,5.571104204900754e-5,30.324,1.8371930500266305e-6
H16_A0088,0.25,5.719560709304676e-6,25.291,2.2615004188464972e-7
H16_A0087,0.25,1.1349797149870377e-5,36.247,3.1312376610120497e-7
H16_A0085,0.25,2.631469802934041e-4,29.482,8.925682799450652e-6
H16_A0083,0.25,7.11772947668202e-4,38.906,1.8294683279396545e-5
H16_A0082,0.25,2.0211187629045652e-6,26.625,7.591056386496019e-8
H16_A0081,0.25,9.077406181873776e-6,27.274,3.3282269494294113e-7
H16_A0080,0.25,1.4873774808033794e-6,25.035,5.9411922540578364e-8
H16_A0079,0.25,1.24513138192695e-4,32.116,3.87698151054599e-6
H16_A0078,0.25,3.345527463219173e-6,10.604,3.1549674304217025e-7
H16_A0076,0.25,3.0048878233299527e-5,16.584,1.811919816286754e-6
H16_A0075,0.25,NaN,43.506,0
H16_A0074,0.25,NaN,31.878,0
H16_A0073,0.25,5.783630496372436e-6,44.673,1.2946590773783797e-7
H16_A0072,0.25,1.2002182210094958e-4,29.744,4.035160775314335e-6
